class,layer,change_rate,type,rank
"bannister, banister, balustrade, balusters, handrail",5,-0.23180880069732712,least_critical,3
barbershop,10,-1.6179598475899548,critical,1
barbershop,9,-1.467532082796097,critical,2
barbershop,1,-1.0899560737609866,critical,3
barbershop,3,-0.002355041503906641,least_critical,1
barbershop,5,-0.0708406257629397,least_critical,2
barbershop,7,-0.4479232788085934,least_critical,3
barn,9,-2.102937006130815,critical,1
barn,10,-1.0373303864464105,critical,2
barn,1,-0.8185046720504765,critical,3
barn,5,-0.08506438255310034,least_critical,1
barn,3,-0.14831325054168687,least_critical,2
barn,11,-0.20612061124891626,least_critical,3
"barrel, cask",8,-1.538303643763065,critical,1
"barrel, cask",1,-1.0886781311035163,critical,2
"barrel, cask",9,-0.9440096705895848,critical,3
"barrel, cask",5,0.3979671716690065,least_critical,1
"barrel, cask",3,0.22592561006546008,least_critical,2
"barrel, cask",4,0.07903448104858413,least_critical,3
basketball,10,-2.0214006670840896,critical,1
basketball,9,-1.7047734075784686,critical,2
basketball,8,-1.0059583139419557,critical,3
basketball,4,0.2839877176284782,least_critical,1
basketball,6,0.21835319519042962,least_critical,2
basketball,3,0.00818398952484145,least_critical,3
"bathtub, bathing tub, bath, tub",9,-2.1415199898928403,critical,1
"bathtub, bathing tub, bath, tub",10,-1.2395202615980816,critical,2
"bathtub, bathing tub, bath, tub",8,-1.1339835989475255,critical,3
"bathtub, bathing tub, bath, tub",2,0.0494425344467162,least_critical,1
"bathtub, bathing tub, bath, tub",3,-0.09037293434143034,least_critical,2
"bathtub, bathing tub, bath, tub",11,-0.3135975608851004,least_critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",9,-3.290603632889688,critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",8,-1.5177483940124512,critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",7,-1.042067475318909,critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",5,0.1088232803344722,least_critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2,0.08910824775695758,least_critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",3,-0.020326995849607954,least_critical,3
"beacon, lighthouse, beacon light, pharos",8,-1.9901441502571107,critical,1
