class,layer,change_rate,type,rank
"bow tie, bow-tie, bowtie",9,0.1237454183726368,critical,2
"bow tie, bow-tie, bowtie",11,0.019145874495029358,critical,3
"bow tie, bow-tie, bowtie",2,-inf,least_critical,1
"bow tie, bow-tie, bowtie",3,-inf,least_critical,2
"bow tie, bow-tie, bowtie",5,-inf,least_critical,3
"brass, memorial tablet, plaque",9,0.43239716274838436,critical,1
"brass, memorial tablet, plaque",10,0.19620003878117132,critical,2
"brass, memorial tablet, plaque",8,0.007134914411581117,critical,3
"brass, memorial tablet, plaque",3,-inf,least_critical,1
"brass, memorial tablet, plaque",11,-inf,least_critical,2
"brass, memorial tablet, plaque",4,5.200038140212577e-07,least_critical,3
broom,9,0.17494839136641532,critical,1
broom,10,0.048197119512826236,critical,2
broom,7,0.028323085124138753,critical,3
broom,2,-inf,least_critical,1
broom,5,-inf,least_critical,2
broom,11,-inf,least_critical,3
"bucket, pail",9,0.14653396526879536,critical,1
"bucket, pail",8,0.07320282229222357,critical,2
"bucket, pail",7,0.011990744906943289,critical,3
"bucket, pail",1,-inf,least_critical,1
"bucket, pail",5,-inf,least_critical,2
"bucket, pail",10,-inf,least_critical,3
"bullet train, bullet",10,0.4318085452504237,critical,1
"bullet train, bullet",9,0.19759229054350733,critical,2
"bullet train, bullet",11,0.14178373387614562,critical,3
"bullet train, bullet",1,-inf,least_critical,1
"bullet train, bullet",3,9.04076761798758e-06,least_critical,2
"bullet train, bullet",2,2.0500558421190362e-05,least_critical,3
"butcher shop, meat market",10,0.35154229149047755,critical,1
"butcher shop, meat market",8,0.10768295563757421,critical,2
"butcher shop, meat market",11,0.0967846561272745,critical,3
"butcher shop, meat market",1,-inf,least_critical,1
"butcher shop, meat market",4,-inf,least_critical,2
"butcher shop, meat market",5,-inf,least_critical,3
"candle, taper, wax light",10,0.13605880607404294,critical,1
"candle, taper, wax light",11,0.06150456119577252,critical,2
"candle, taper, wax light",7,0.05035625264048579,critical,3
"candle, taper, wax light",3,-inf,least_critical,1
"candle, taper, wax light",5,0.00019618751248344328,least_critical,2
"candle, taper, wax light",1,0.002686964800118388,least_critical,3
cannon,10,0.29573998839924576,critical,1
cannon,9,0.08726272300491471,critical,2
cannon,11,0.04986257256804322,critical,3
cannon,3,-inf,least_critical,1
cannon,5,-inf,least_critical,2
cannon,6,1.7620478956814626e-06,least_critical,3
cardigan,10,0.2281978432621446,critical,1
cardigan,9,0.14097722293010695,critical,2
cardigan,11,0.059196215080540904,critical,3
cardigan,2,-inf,least_critical,1
cardigan,5,-inf,least_critical,2
cardigan,3,5.9835506908712e-06,least_critical,3
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",10,0.2762595283369103,critical,1
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",9,0.08710353791461445,critical,2
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",11,0.03793537396480817,critical,3
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",2,-inf,least_critical,1
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",3,-inf,least_critical,2
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",4,-inf,least_critical,3
CD player,11,0.13922847140516298,critical,1
CD player,10,0.10520270881017382,critical,2
CD player,9,0.05372352698133115,critical,3
CD player,1,-inf,least_critical,1
CD player,2,-inf,least_critical,2
CD player,3,-inf,least_critical,3
chain,9,0.20430992889341726,critical,1
chain,10,0.1576733277230551,critical,2
chain,11,0.10029059121991835,critical,3
chain,5,4.9317841185248304e-05,least_critical,1
chain,2,0.00015139795723371563,least_critical,2
chain,1,0.0005012101022293823,least_critical,3
chest,10,0.2674848105829517,critical,1
chest,9,0.1533763140553765,critical,2
chest,11,0.06605056955306171,critical,3
chest,2,-inf,least_critical,1
chest,6,-inf,least_critical,2
chest,5,1.4825175185251283e-06,least_critical,3
Christmas stocking,10,0.23872246861499663,critical,1
Christmas stocking,9,0.16173778180129378,critical,2
Christmas stocking,11,0.11382575552599522,critical,3
Christmas stocking,3,-inf,least_critical,1
Christmas stocking,4,-inf,least_critical,2
Christmas stocking,6,-inf,least_critical,3
cliff dwelling,9,0.3800279812565714,critical,1
cliff dwelling,10,0.25895619924238417,critical,2
cliff dwelling,11,0.15880981997033816,critical,3
cliff dwelling,2,-inf,least_critical,1
cliff dwelling,3,-inf,least_critical,2
cliff dwelling,5,-inf,least_critical,3
"computer keyboard, keypad",9,0.31031987387570553,critical,1
"computer keyboard, keypad",10,0.2994683798821007,critical,2
"computer keyboard, keypad",11,0.09730579776397463,critical,3
"computer keyboard, keypad",3,-inf,least_critical,1
"computer keyboard, keypad",1,5.984669815006781e-06,least_critical,2
"computer keyboard, keypad",6,4.7094694746205464e-05,least_critical,3
"confectionery, confectionary, candy store",9,0.24124940833818986,critical,1
"confectionery, confectionary, candy store",10,0.13932987330346353,critical,2
"confectionery, confectionary, candy store",11,0.04723087605318593,critical,3
"confectionery, confectionary, candy store",3,-inf,least_critical,1
"confectionery, confectionary, candy store",4,-inf,least_critical,2
"confectionery, confectionary, candy store",5,-inf,least_critical,3
convertible,10,0.09693018275255494,critical,1
convertible,9,0.09197949097061156,critical,2
convertible,8,0.0058184761446318616,critical,3
convertible,3,-inf,least_critical,1
convertible,4,-inf,least_critical,2
convertible,7,-inf,least_critical,3
crane,10,0.1883970825176584,critical,1
crane,9,0.12301901923350674,critical,2
crane,11,0.06267228475120645,critical,3
crane,5,-inf,least_critical,1
crane,6,-inf,least_critical,2
crane,1,1.3890170394006421e-05,least_critical,3
"dam, dike, dyke",10,0.2887195181068819,critical,1
"dam, dike, dyke",9,0.26735089933063144,critical,2
"dam, dike, dyke",11,0.07205975961209332,critical,3
"dam, dike, dyke",5,-inf,least_critical,1
"dam, dike, dyke",1,3.26479996829221e-06,least_critical,2
"dam, dike, dyke",2,1.1587032367970096e-05,least_critical,3
desk,10,0.338853594451939,critical,1
desk,9,0.08691043074461051,critical,2
desk,11,0.06433738408144563,critical,3
desk,2,-inf,least_critical,1
desk,3,-inf,least_critical,2
desk,4,-inf,least_critical,3
"dining table, board",10,0.3445447389426409,critical,1
"dining table, board",9,0.07104927871936524,critical,2
"dining table, board",11,0.05222711761127358,critical,3
"dining table, board",1,-inf,least_critical,1
"dining table, board",4,-inf,least_critical,2
"dining table, board",5,-inf,least_critical,3
drumstick,10,0.08082553783361696,critical,1
drumstick,8,0.05241553882136941,critical,2
drumstick,11,0.021219205964908172,critical,3
drumstick,1,-inf,least_critical,1
drumstick,4,-inf,least_critical,2
drumstick,5,-inf,least_critical,3
dumbbell,10,0.09118615960197497,critical,1
dumbbell,11,0.064371210521229,critical,2
dumbbell,9,0.0040074156846976235,critical,3
dumbbell,1,-inf,least_critical,1
dumbbell,3,-inf,least_critical,2
dumbbell,6,4.8552139560363935e-06,least_critical,3
"flagpole, flagstaff",9,0.19548459733603524,critical,1
"flagpole, flagstaff",8,0.1350412146415329,critical,2
"flagpole, flagstaff",10,0.10762803620658812,critical,3
"flagpole, flagstaff",1,-inf,least_critical,1
"flagpole, flagstaff",2,-inf,least_critical,2
"flagpole, flagstaff",6,-inf,least_critical,3
fountain,9,0.28986326168189414,critical,1
fountain,10,0.1397383386951696,critical,2
fountain,8,0.08245462675462478,critical,3
fountain,1,-inf,least_critical,1
fountain,2,-inf,least_critical,2
fountain,3,-inf,least_critical,3
freight car,9,0.4029915122620151,critical,1
freight car,10,0.32812748742446274,critical,2
freight car,11,0.04397256235172786,critical,3
freight car,2,-inf,least_critical,1
freight car,3,-inf,least_critical,2
freight car,6,-inf,least_critical,3
"frying pan, frypan, skillet",8,0.11490657622925943,critical,1
"frying pan, frypan, skillet",6,0.06576897732913493,critical,2
"frying pan, frypan, skillet",10,0.04693281423845749,critical,3
"frying pan, frypan, skillet",7,-inf,least_critical,1
"frying pan, frypan, skillet",9,-inf,least_critical,2
"frying pan, frypan, skillet",3,0.004334452226758011,least_critical,3
fur coat,10,0.26099168710730286,critical,1
fur coat,11,0.12107743931861475,critical,2
fur coat,9,0.041323137216536465,critical,3
fur coat,2,-inf,least_critical,1
fur coat,6,-inf,least_critical,2
fur coat,3,0.00010194625065196002,least_critical,3
"gasmask, respirator, gas helmet",10,0.23440227753604975,critical,1
"gasmask, respirator, gas helmet",11,0.18272213077605104,critical,2
"gasmask, respirator, gas helmet",9,0.07371519050201755,critical,3
"gasmask, respirator, gas helmet",3,-inf,least_critical,1
"gasmask, respirator, gas helmet",2,2.8881629477828867e-05,least_critical,2
"gasmask, respirator, gas helmet",5,4.187615864791356e-05,least_critical,3
go-kart,9,0.2691417044178525,critical,1
go-kart,10,0.1373286755805202,critical,2
go-kart,11,0.13692673363900665,critical,3
go-kart,4,-inf,least_critical,1
go-kart,5,-inf,least_critical,2
go-kart,6,0.000661639233585436,least_critical,3
gondola,11,0.26300779172594047,critical,1
gondola,10,0.24447357027154795,critical,2
gondola,9,0.18730069236306013,critical,3
gondola,2,-inf,least_critical,1
gondola,5,-inf,least_critical,2
gondola,6,3.685497591504589e-05,least_critical,3
hourglass,9,0.3025868613018975,critical,1
hourglass,10,0.2522891291979613,critical,2
hourglass,11,0.1726163040264509,critical,3
hourglass,2,-inf,least_critical,1
hourglass,3,-inf,least_critical,2
hourglass,4,3.7540121184064895e-05,least_critical,3
iPod,10,0.2294603529662163,critical,1
iPod,9,0.15540161573522712,critical,2
iPod,11,0.06792434806273373,critical,3
iPod,1,-inf,least_critical,1
iPod,5,-inf,least_critical,2
iPod,3,9.218726947438191e-05,least_critical,3
"jinrikisha, ricksha, rickshaw",10,0.3854528841735373,critical,1
"jinrikisha, ricksha, rickshaw",9,0.2759294215066621,critical,2
"jinrikisha, ricksha, rickshaw",11,0.08888133938376996,critical,3
"jinrikisha, ricksha, rickshaw",3,-inf,least_critical,1
"jinrikisha, ricksha, rickshaw",6,-inf,least_critical,2
"jinrikisha, ricksha, rickshaw",7,-inf,least_critical,3
kimono,10,0.4263416712279559,critical,1
kimono,11,0.14343956432752752,critical,2
kimono,9,0.009645012332121035,critical,3
kimono,5,-inf,least_critical,1
kimono,7,-inf,least_critical,2
kimono,1,1.0358168369748456e-05,least_critical,3
"lampshade, lamp shade",10,0.22835553913563844,critical,1
"lampshade, lamp shade",8,0.10757105535711163,critical,2
"lampshade, lamp shade",9,0.0987861263316046,critical,3
"lampshade, lamp shade",1,1.8560391308710673e-05,least_critical,1
"lampshade, lamp shade",2,4.5648751402029445e-05,least_critical,2
"lampshade, lamp shade",3,0.00028028923741655324,least_critical,3
"lawn mower, mower",10,0.32397536805759053,critical,1
"lawn mower, mower",9,0.1512282635599604,critical,2
"lawn mower, mower",11,0.07882751745878519,critical,3
"lawn mower, mower",2,-inf,least_critical,1
"lawn mower, mower",3,-inf,least_critical,2
"lawn mower, mower",4,8.25718051782988e-05,least_critical,3
lifeboat,9,0.32216186410509184,critical,1
lifeboat,10,0.15571127873703522,critical,2
lifeboat,11,0.147097199576126,critical,3
lifeboat,4,-inf,least_critical,1
lifeboat,5,0.0009185257647186564,least_critical,2
lifeboat,3,0.003507742844521995,least_critical,3
"limousine, limo",10,0.24412789481842537,critical,1
"limousine, limo",9,0.15906634478953496,critical,2
"limousine, limo",11,0.07102402327758667,critical,3
"limousine, limo",5,-inf,least_critical,1
"limousine, limo",6,-inf,least_critical,2
"limousine, limo",4,0.0004110157955437895,least_critical,3
magnetic compass,10,0.14290593172915578,critical,1
magnetic compass,7,0.11323512960225343,critical,2
magnetic compass,9,0.0491137390427957,critical,3
magnetic compass,1,-inf,least_critical,1
magnetic compass,2,-inf,least_critical,2
magnetic compass,3,0.0017337424703873618,least_critical,3
maypole,10,0.43135728286295494,critical,1
maypole,11,0.10102221203665973,critical,2
maypole,8,0.06421680323313922,critical,3
maypole,1,0.00020445539907087393,least_critical,1
maypole,6,0.0005013134982436909,least_critical,2
maypole,2,0.0007583516868180519,least_critical,3
military uniform,10,0.27746929300273226,critical,1
military uniform,11,0.17837110102215775,critical,2
military uniform,9,0.06443580125930568,critical,3
military uniform,8,-inf,least_critical,1
military uniform,4,8.481435652358009e-06,least_critical,2
military uniform,1,2.7685165223374496e-05,least_critical,3
"miniskirt, mini",10,0.272663348665281,critical,1
"miniskirt, mini",11,0.12570948743070803,critical,2
"miniskirt, mini",9,0.01594119960773015,critical,3
"miniskirt, mini",2,-inf,least_critical,1
"miniskirt, mini",5,-inf,least_critical,2
"miniskirt, mini",6,-inf,least_critical,3
moving van,10,0.4608139721574117,critical,1
moving van,11,0.1327603112436191,critical,2
moving van,9,0.10066737520079189,critical,3
moving van,2,-inf,least_critical,1
moving van,7,-inf,least_critical,2
moving van,1,9.278035140595771e-05,least_critical,3
nail,9,0.22159375176008328,critical,1
nail,10,0.11524623536461154,critical,2
nail,11,0.019675292471692918,critical,3
nail,1,-inf,least_critical,1
nail,3,-inf,least_critical,2
nail,4,-inf,least_critical,3
neck brace,10,0.16592367264023436,critical,1
neck brace,11,0.12975564009811746,critical,2
neck brace,9,0.006811939455510581,critical,3
neck brace,2,8.67391776409932e-06,least_critical,1
neck brace,3,1.5842876455277334e-05,least_critical,2
neck brace,1,2.265683349833125e-05,least_critical,3
obelisk,10,0.3966534417506773,critical,1
obelisk,11,0.1743931665364653,critical,2
obelisk,9,0.17370760790188802,critical,3
obelisk,1,-inf,least_critical,1
obelisk,6,-inf,least_critical,2
obelisk,8,-inf,least_critical,3
"oboe, hautboy, hautbois",10,0.2933698807676046,critical,1
"oboe, hautboy, hautbois",11,0.27884056787595907,critical,2
"oboe, hautboy, hautbois",9,0.17264517481056832,critical,3
"oboe, hautboy, hautbois",1,-inf,least_critical,1
"oboe, hautboy, hautbois",6,-inf,least_critical,2
"oboe, hautboy, hautbois",5,4.7777757572500215e-06,least_critical,3
"organ, pipe organ",9,0.3947689021879342,critical,1
"organ, pipe organ",10,0.25657403898541814,critical,2
"organ, pipe organ",11,0.09392425974365326,critical,3
"organ, pipe organ",1,-inf,least_critical,1
"organ, pipe organ",2,-inf,least_critical,2
"organ, pipe organ",4,-inf,least_critical,3
parking meter,9,0.2281993328566637,critical,1
parking meter,10,0.1343300798129815,critical,2
parking meter,11,0.1011865330146986,critical,3
parking meter,2,-inf,least_critical,1
parking meter,5,-inf,least_critical,2
parking meter,3,0.000448769831564272,least_critical,3
"pay-phone, pay-station",9,0.3188333208169747,critical,1
"pay-phone, pay-station",10,0.273424028040809,critical,2
"pay-phone, pay-station",11,0.08916002030175152,critical,3
"pay-phone, pay-station",1,-inf,least_critical,1
"pay-phone, pay-station",4,-inf,least_critical,2
"pay-phone, pay-station",5,-inf,least_critical,3
"picket fence, paling",10,0.32147157645329566,critical,1
"picket fence, paling",9,0.17788384886414865,critical,2
"picket fence, paling",11,0.1612500035820995,critical,3
"picket fence, paling",1,5.1101627032039366e-05,least_critical,1
"picket fence, paling",2,0.00039600938122020786,least_critical,2
"picket fence, paling",3,0.0007123881991719819,least_critical,3
pill bottle,10,0.24070423413435493,critical,1
pill bottle,9,0.20985501658640712,critical,2
pill bottle,11,0.03970242974713989,critical,3
pill bottle,1,-inf,least_critical,1
pill bottle,2,-inf,least_critical,2
pill bottle,3,0.000507117371307688,least_critical,3
"plunger, plumber's helper",11,0.03121019336304446,critical,1
"plunger, plumber's helper",10,0.02312525975930222,critical,2
"plunger, plumber's helper",8,0.010139526537532228,critical,3
"plunger, plumber's helper",1,-inf,least_critical,1
"plunger, plumber's helper",9,-inf,least_critical,2
"plunger, plumber's helper",2,0.0009860909725830406,least_critical,3
pole,9,0.2450352005394689,critical,1
pole,8,0.06811817037290895,critical,2
pole,10,0.040951750038668966,critical,3
pole,4,-inf,least_critical,1
pole,6,0.0001782964565791162,least_critical,2
pole,1,0.0009363384984317324,least_critical,3
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",10,0.43792324622049367,critical,1
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",9,0.12257461517193861,critical,2
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",11,0.07722678438649377,critical,3
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",2,-inf,least_critical,1
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",7,-inf,least_critical,2
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",8,0.0003559599432628631,least_critical,3
poncho,9,0.2804446200533221,critical,1
poncho,10,0.250847395980627,critical,2
poncho,11,0.11657572418160267,critical,3
poncho,1,0.00025314655056715734,least_critical,1
poncho,4,0.00033241710683796816,least_critical,2
poncho,2,0.000381553408369649,least_critical,3
"pop bottle, soda bottle",9,0.25009648173057947,critical,1
"pop bottle, soda bottle",7,0.05763415288180113,critical,2
"pop bottle, soda bottle",8,0.054611296560615294,critical,3
"pop bottle, soda bottle",2,-inf,least_critical,1
"pop bottle, soda bottle",3,-inf,least_critical,2
"pop bottle, soda bottle",4,0.0006045449431985603,least_critical,3
potter's wheel,9,0.27677708503324544,critical,1
potter's wheel,10,0.2660042430213434,critical,2
potter's wheel,11,0.07594197608386821,critical,3
potter's wheel,1,-inf,least_critical,1
potter's wheel,6,-inf,least_critical,2
potter's wheel,7,0.00047708344936836576,least_critical,3
"projectile, missile",9,0.4823255572057679,critical,1
"projectile, missile",11,0.11200682485801394,critical,2
"projectile, missile",10,0.038154172627952176,critical,3
"projectile, missile",1,2.5487008923619216e-06,least_critical,1
"projectile, missile",5,1.024992408928593e-05,least_critical,2
"projectile, missile",2,6.036384695561972e-05,least_critical,3
"punching bag, punch bag, punching ball, punchball",9,0.25091861312637775,critical,1
"punching bag, punch bag, punching ball, punchball",10,0.10533261642716751,critical,2
"punching bag, punch bag, punching ball, punchball",8,0.09269477610185277,critical,3
"punching bag, punch bag, punching ball, punchball",2,-inf,least_critical,1
"punching bag, punch bag, punching ball, punchball",3,-inf,least_critical,2
"punching bag, punch bag, punching ball, punchball",6,0.00018687206495088238,least_critical,3
reel,9,0.14566615193631155,critical,1
reel,10,0.11086331481670525,critical,2
reel,8,0.10113609670195728,critical,3
reel,2,-inf,least_critical,1
reel,3,-inf,least_critical,2
reel,11,-inf,least_critical,3
"refrigerator, icebox",10,0.21840373580485128,critical,1
"refrigerator, icebox",9,0.1928939063395506,critical,2
"refrigerator, icebox",11,0.11691205528939291,critical,3
"refrigerator, icebox",1,-inf,least_critical,1
"refrigerator, icebox",3,-inf,least_critical,2
"refrigerator, icebox",6,0.0019004873605445137,least_critical,3
"remote control, remote",9,0.4672221742125521,critical,1
"remote control, remote",8,0.10181766486151901,critical,2
"remote control, remote",10,0.05050014848635331,critical,3
"remote control, remote",3,2.3037103164819586e-06,least_critical,1
"remote control, remote",1,7.467837405101819e-06,least_critical,2
"remote control, remote",2,3.497985824651501e-05,least_critical,3
"rocking chair, rocker",9,0.4408158691512654,critical,1
"rocking chair, rocker",10,0.18118873255181822,critical,2
"rocking chair, rocker",11,0.10991190692642705,critical,3
"rocking chair, rocker",2,-inf,least_critical,1
"rocking chair, rocker",3,-inf,least_critical,2
"rocking chair, rocker",4,4.6733109320476155e-05,least_critical,3
rugby ball,7,0.3646066470444203,critical,1
rugby ball,8,0.10645408738288098,critical,2
rugby ball,9,0.08675548360580243,critical,3
rugby ball,2,-inf,least_critical,1
rugby ball,4,-inf,least_critical,2
rugby ball,5,-inf,least_critical,3
sandal,10,0.35926465770394206,critical,1
sandal,11,0.16525759609264246,critical,2
sandal,9,0.1140333523950551,critical,3
sandal,2,-inf,least_critical,1
sandal,3,-inf,least_critical,2
sandal,5,-inf,least_critical,3
school bus,10,0.40478730059854573,critical,1
school bus,11,0.23741412886010949,critical,2
school bus,9,0.16591548268363115,critical,3
school bus,1,-inf,least_critical,1
school bus,2,-inf,least_critical,2
school bus,6,-inf,least_critical,3
scoreboard,10,0.4632672116451431,critical,1
scoreboard,9,0.34076891825650824,critical,2
scoreboard,11,0.07645806235625052,critical,3
scoreboard,1,7.787393517446617e-06,least_critical,1
scoreboard,3,1.725494847050093e-05,least_critical,2
scoreboard,5,3.184667410096031e-05,least_critical,3
sewing machine,9,0.18685515069926623,critical,1
sewing machine,8,0.15736940445378425,critical,2
sewing machine,7,0.07319085910916329,critical,3
sewing machine,3,-inf,least_critical,1
sewing machine,5,-inf,least_critical,2
sewing machine,11,0.0033184077857504324,least_critical,3
snorkel,9,0.4668296178968194,critical,1
snorkel,10,0.08064792724651848,critical,2
snorkel,8,0.05614546334603802,critical,3
snorkel,1,-inf,least_critical,1
snorkel,11,-inf,least_critical,2
snorkel,3,0.00027772913774243594,least_critical,3
sock,8,0.3401735704019666,critical,1
sock,9,0.23143682385882136,critical,2
sock,7,0.07877891570329668,critical,3
sock,2,-inf,least_critical,1
sock,3,-inf,least_critical,2
sock,10,-inf,least_critical,3
sombrero,9,0.3817628327710915,critical,1
sombrero,10,0.19864996311615318,critical,2
sombrero,11,0.09530075138984795,critical,3
sombrero,3,-inf,least_critical,1
sombrero,1,0.00010525914536626593,least_critical,2
sombrero,5,0.00011900051613338036,least_critical,3
space heater,9,0.40451096429591415,critical,1
space heater,10,0.09955177401279852,critical,2
space heater,8,0.05185976868438957,critical,3
space heater,2,-inf,least_critical,1
space heater,3,-inf,least_critical,2
space heater,4,6.532660132506514e-05,least_critical,3
"spider web, spider's web",9,0.35706480086781084,critical,1
"spider web, spider's web",8,0.1332629720622208,critical,2
"spider web, spider's web",10,0.06962065177714982,critical,3
"spider web, spider's web",3,-inf,least_critical,1
"spider web, spider's web",1,0.00014584168435246414,least_critical,2
"spider web, spider's web",2,0.00015344034400186204,least_critical,3
"sports car, sport car",9,0.47467450022578767,critical,1
"sports car, sport car",10,0.3032092199332192,critical,2
"sports car, sport car",11,0.10064025421626865,critical,3
"sports car, sport car",2,-inf,least_critical,1
"sports car, sport car",3,-inf,least_critical,2
"sports car, sport car",4,7.1012147509463825e-06,least_critical,3
steel arch bridge,10,0.3418868464333355,critical,1
steel arch bridge,9,0.22670146991578807,critical,2
steel arch bridge,11,0.15069935531035294,critical,3
steel arch bridge,4,-inf,least_critical,1
steel arch bridge,6,-inf,least_critical,2
steel arch bridge,5,1.483816886316009e-06,least_critical,3
"stopwatch, stop watch",9,0.3825528646224848,critical,1
"stopwatch, stop watch",10,0.25813731336854295,critical,2
"stopwatch, stop watch",11,0.08004125331431844,critical,3
"stopwatch, stop watch",2,-inf,least_critical,1
"stopwatch, stop watch",3,-inf,least_critical,2
"stopwatch, stop watch",4,1.1310551853966897e-05,least_critical,3
"sunglasses, dark glasses, shades",9,0.33442760982716213,critical,1
"sunglasses, dark glasses, shades",8,0.14774578954151368,critical,2
"sunglasses, dark glasses, shades",7,0.07547105963341895,critical,3
"sunglasses, dark glasses, shades",1,-inf,least_critical,1
"sunglasses, dark glasses, shades",2,-inf,least_critical,2
"sunglasses, dark glasses, shades",4,-inf,least_critical,3
suspension bridge,10,0.404036415816854,critical,1
suspension bridge,9,0.2342528567108093,critical,2
suspension bridge,11,0.02428760366515237,critical,3
suspension bridge,2,-inf,least_critical,1
suspension bridge,1,9.157213995419045e-05,least_critical,2
suspension bridge,5,0.0001613015570910664,least_critical,3
"swimming trunks, bathing trunks",10,0.25394063939627814,critical,1
"swimming trunks, bathing trunks",9,0.17543470501910638,critical,2
"swimming trunks, bathing trunks",11,0.13049422526290072,critical,3
"swimming trunks, bathing trunks",2,-inf,least_critical,1
"swimming trunks, bathing trunks",3,-inf,least_critical,2
"swimming trunks, bathing trunks",4,-inf,least_critical,3
syringe,9,0.17731002858448736,critical,1
syringe,10,0.15288244542029022,critical,2
syringe,11,0.015447783340953258,critical,3
syringe,1,1.1515414985296957e-06,least_critical,1
syringe,2,6.526561119244435e-06,least_critical,2
syringe,6,3.291555636678766e-05,least_critical,3
teapot,10,0.26706836660478417,critical,1
teapot,11,0.10351590179516168,critical,2
teapot,9,0.03766376523084547,critical,3
teapot,2,-inf,least_critical,1
teapot,3,-inf,least_critical,2
teapot,4,0.00029558634501881606,least_critical,3
"teddy, teddy bear",9,0.3814911458668007,critical,1
"teddy, teddy bear",10,0.22109062215698488,critical,2
"teddy, teddy bear",8,0.07812739933462581,critical,3
"teddy, teddy bear",2,-inf,least_critical,1
"teddy, teddy bear",3,-inf,least_critical,2
"teddy, teddy bear",4,-inf,least_critical,3
"thatch, thatched roof",8,0.33272404846735304,critical,1
"thatch, thatched roof",9,0.20733583306893705,critical,2
"thatch, thatched roof",10,0.16389173692092296,critical,3
"thatch, thatched roof",5,-inf,least_critical,1
"thatch, thatched roof",11,-inf,least_critical,2
"thatch, thatched roof",1,0.0005692216911120421,least_critical,3
torch,9,0.4762983470564269,critical,1
torch,8,0.15014409525319933,critical,2
torch,7,0.04956314455717803,critical,3
torch,11,-inf,least_critical,1
torch,1,0.0019251101295230922,least_critical,2
torch,3,0.0030469415662810143,least_critical,3
tractor,9,0.4781746907301568,critical,1
tractor,10,0.22869231912341093,critical,2
tractor,11,0.11705236227842075,critical,3
tractor,1,-inf,least_critical,1
tractor,5,-inf,least_critical,2
tractor,6,-inf,least_critical,3
triumphal arch,10,0.4621524103281809,critical,1
triumphal arch,9,0.32129847276852164,critical,2
triumphal arch,11,0.06204295224957601,critical,3
triumphal arch,1,-inf,least_critical,1
triumphal arch,5,-inf,least_critical,2
triumphal arch,6,-inf,least_critical,3
"trolleybus, trolley coach, trackless trolley",9,0.41750008528295435,critical,1
"trolleybus, trolley coach, trackless trolley",10,0.21364015511717305,critical,2
"trolleybus, trolley coach, trackless trolley",8,0.19696487344801428,critical,3
"trolleybus, trolley coach, trackless trolley",2,-inf,least_critical,1
"trolleybus, trolley coach, trackless trolley",5,-inf,least_critical,2
"trolleybus, trolley coach, trackless trolley",6,-inf,least_critical,3
turnstile,9,0.3958992942265468,critical,1
turnstile,1,0.19273537544067953,critical,2
turnstile,10,0.12990040618606136,critical,3
turnstile,2,-inf,least_critical,1
turnstile,3,-inf,least_critical,2
turnstile,4,-inf,least_critical,3
umbrella,9,0.4639892293588492,critical,1
umbrella,10,0.14301146568530654,critical,2
umbrella,8,0.015043725044524763,critical,3
umbrella,3,-inf,least_critical,1
umbrella,4,-inf,least_critical,2
umbrella,11,-inf,least_critical,3
vestment,10,0.4967220086872476,critical,1
vestment,9,0.14483607965459672,critical,2
vestment,11,0.06952057007467372,critical,3
vestment,3,-inf,least_critical,1
vestment,5,-inf,least_critical,2
vestment,6,2.647693327162406e-07,least_critical,3
viaduct,9,0.28452688364544887,critical,1
viaduct,8,0.20707092065364124,critical,2
viaduct,10,0.09295506396811104,critical,3
viaduct,1,-inf,least_critical,1
viaduct,2,-inf,least_critical,2
viaduct,6,-inf,least_critical,3
volleyball,10,0.39071875240674225,critical,1
volleyball,9,0.19984840928967518,critical,2
volleyball,11,0.09342727590938005,critical,3
volleyball,3,-inf,least_critical,1
volleyball,4,-inf,least_critical,2
volleyball,7,-inf,least_critical,3
water jug,10,0.2726435014199524,critical,1
water jug,9,0.16790350009585384,critical,2
water jug,8,0.06721242656640243,critical,3
water jug,3,-inf,least_critical,1
water jug,4,-inf,least_critical,2
water jug,6,0.0005930792714934881,least_critical,3
water tower,9,0.28357257092822685,critical,1
water tower,8,0.25021475797519094,critical,2
water tower,10,0.09767163636613996,critical,3
water tower,3,-inf,least_critical,1
water tower,5,-inf,least_critical,2
water tower,4,0.003959082495421165,least_critical,3
wok,9,0.5395203994699115,critical,1
wok,10,0.19627536608364604,critical,2
wok,11,0.06973007827000399,critical,3
wok,3,-inf,least_critical,1
wok,4,1.4746991837449957e-05,least_critical,2
wok,2,3.6047050452894604e-05,least_critical,3
wooden spoon,9,0.28344008307205515,critical,1
wooden spoon,8,0.15513963532168423,critical,2
