Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23
Image_1938,0.40661460161209106,0.41701582074165344,0.42887336015701294,0.4319043755531311,0.4371311366558075,0.45261409878730774,0.46490904688835144,0.4863109588623047,0.5013086795806885,0.5157115459442139,0.5210222005844116,0.5328444838523865,0.5651017427444458,0.5726338624954224,0.5853930711746216,0.6148688793182373,0.6131497621536255,0.6683890223503113,0.696576714515686,0.7427736520767212,0.7589307427406311,0.8347184658050537,0.9051787853240967,1.000000238418579
Image_1939,0.46621638536453247,0.46994057297706604,0.4782699644565582,0.4773036539554596,0.49604183435440063,0.5105830430984497,0.5145331621170044,0.512796938419342,0.5371440649032593,0.5375852584838867,0.5206186175346375,0.5430430769920349,0.5393313765525818,0.5304428339004517,0.5465691089630127,0.5770161747932434,0.5959180593490601,0.6636026501655579,0.7207062244415283,0.729391872882843,0.7659687995910645,0.8145317435264587,0.8984511494636536,1.0000001192092896
Image_1940,0.41422444581985474,0.41884100437164307,0.4217624366283417,0.4283908009529114,0.4393759071826935,0.46020475029945374,0.4760703444480896,0.4848053753376007,0.5056117177009583,0.5121634602546692,0.5202755331993103,0.5084912776947021,0.5326571464538574,0.5137245059013367,0.5278390049934387,0.5651127696037292,0.5737394690513611,0.6341416239738464,0.6550280451774597,0.6851010918617249,0.706627607345581,0.7942968606948853,0.8857405185699463,1.0000001192092896
Image_1941,0.35752633213996887,0.3781784474849701,0.37588319182395935,0.3768606185913086,0.38726380467414856,0.404031366109848,0.41043800115585327,0.42085838317871094,0.4416818618774414,0.45371705293655396,0.46021029353141785,0.48038727045059204,0.5144302845001221,0.517751157283783,0.5301554203033447,0.5560718774795532,0.5577986240386963,0.6223462820053101,0.6506024599075317,0.6948806047439575,0.7233238816261292,0.7947726845741272,0.8541496992111206,1.0000001192092896
Image_1942,0.3673895001411438,0.37977534532546997,0.39227068424224854,0.3897720277309418,0.38872358202934265,0.41270771622657776,0.4194556772708893,0.42744535207748413,0.4590204954147339,0.4693525433540344,0.49067139625549316,0.5101516842842102,0.5400204658508301,0.5432270765304565,0.5738479495048523,0.592589795589447,0.5838483572006226,0.6242217421531677,0.6579846143722534,0.6871461868286133,0.7333338260650635,0.8148689270019531,0.8801592588424683,0.9999999403953552
Image_1943,0.39776697754859924,0.4078485071659088,0.41604259610176086,0.40368661284446716,0.4206973612308502,0.4316650331020355,0.4422290325164795,0.46017226576805115,0.48677581548690796,0.5210794806480408,0.5413091778755188,0.5314083099365234,0.5552587509155273,0.5766895413398743,0.5898401141166687,0.631428062915802,0.6346617937088013,0.6956667900085449,0.7072198390960693,0.7299392223358154,0.7563151121139526,0.8204610347747803,0.8680444359779358,1.0000001192092896
Image_1944,0.40921637415885925,0.42244306206703186,0.42949479818344116,0.42674604058265686,0.43257206678390503,0.45648038387298584,0.46788978576660156,0.4720260500907898,0.4954077899456024,0.5026080012321472,0.5273110866546631,0.5364030599594116,0.5472562313079834,0.5520578622817993,0.586022675037384,0.6181711554527283,0.6297248005867004,0.6875720024108887,0.7127686738967896,0.7330252528190613,0.7610546350479126,0.8340364098548889,0.8759223818778992,0.9999998807907104
Image_1945,0.3784034252166748,0.38626646995544434,0.3928754925727844,0.39805957674980164,0.40140700340270996,0.4187418818473816,0.4313614070415497,0.4354931116104126,0.45350947976112366,0.46551623940467834,0.4932916462421417,0.5061594843864441,0.5267878770828247,0.5485770106315613,0.5637264251708984,0.5954412817955017,0.6045554876327515,0.6649889349937439,0.6903043985366821,0.7181320190429688,0.7502988576889038,0.8486483693122864,0.8653635382652283,1.0000001192092896
Image_1946,0.3212236762046814,0.33408796787261963,0.3287010192871094,0.3260558247566223,0.3345211446285248,0.36332544684410095,0.3739597797393799,0.3738535940647125,0.3968600630760193,0.38889774680137634,0.4184836447238922,0.42238956689834595,0.4572591185569763,0.4626096487045288,0.49719783663749695,0.5456169247627258,0.5370197892189026,0.5929714441299438,0.623134970664978,0.6385505795478821,0.6873738765716553,0.7842879891395569,0.833070695400238,1.0
Image_1947,0.38366854190826416,0.3931199610233307,0.3987993001937866,0.3981505036354065,0.40898123383522034,0.41799354553222656,0.4256103038787842,0.442059725522995,0.46963998675346375,0.4824841320514679,0.4736386239528656,0.49047303199768066,0.5103923082351685,0.5155994296073914,0.5392258763313293,0.5646746158599854,0.5625272989273071,0.6448240280151367,0.6910805702209473,0.7220725417137146,0.7175351977348328,0.786178708076477,0.8601366877555847,0.9999998807907104
Image_1948,0.4085538983345032,0.41692113876342773,0.43080830574035645,0.42499515414237976,0.43815508484840393,0.4568648338317871,0.4582979381084442,0.46989524364471436,0.47877347469329834,0.4956158995628357,0.509233295917511,0.5263847708702087,0.5651695132255554,0.559398353099823,0.569951057434082,0.6040734648704529,0.6063305139541626,0.68617844581604,0.7045239210128784,0.7144908905029297,0.7544625997543335,0.8152399063110352,0.8916937112808228,1.0000001192092896
Image_1949,0.46441182494163513,0.4686220586299896,0.47728556394577026,0.4767035245895386,0.4884706139564514,0.5094437599182129,0.5076261758804321,0.5226120352745056,0.5385355949401855,0.5591951608657837,0.546802818775177,0.5717500448226929,0.5749573707580566,0.578894317150116,0.5959703326225281,0.6454781293869019,0.6574335694313049,0.7091884016990662,0.7463993430137634,0.7819730043411255,0.7948863506317139,0.8445332050323486,0.8727194666862488,1.0000001192092896
Image_1950,0.44527843594551086,0.44925692677497864,0.4638013243675232,0.4616276025772095,0.4793853759765625,0.4931718409061432,0.49347156286239624,0.5000009536743164,0.5115727186203003,0.5254600048065186,0.5203099846839905,0.530471920967102,0.5507085919380188,0.5642513036727905,0.5984191298484802,0.6422982215881348,0.6302234530448914,0.6942006945610046,0.7131326198577881,0.7803359031677246,0.796236515045166,0.8335389494895935,0.8829575181007385,1.0
Image_1951,0.34682631492614746,0.3679811954498291,0.3670765459537506,0.3637790083885193,0.3568604588508606,0.3850281238555908,0.3911859691143036,0.4008973240852356,0.43164753913879395,0.44833317399024963,0.4528060555458069,0.46907415986061096,0.47394275665283203,0.5009673237800598,0.5184434652328491,0.5477628707885742,0.5669935941696167,0.6295599937438965,0.6594236493110657,0.7120106220245361,0.7490891814231873,0.8087733387947083,0.8539012670516968,1.0000001192092896
Image_1952,0.4002373516559601,0.4151836931705475,0.42291224002838135,0.4149323105812073,0.41406914591789246,0.439252108335495,0.44213083386421204,0.44420403242111206,0.46855124831199646,0.47598710656166077,0.483524888753891,0.5021592378616333,0.5068225860595703,0.5228704810142517,0.5567193031311035,0.5681784749031067,0.6091288328170776,0.6516556143760681,0.6938567757606506,0.7364248037338257,0.7725591659545898,0.8470782041549683,0.9030743837356567,1.000000238418579
Image_1953,0.367334246635437,0.383876770734787,0.39519909024238586,0.3955747187137604,0.4032386541366577,0.4285103976726532,0.4292663633823395,0.446437269449234,0.47576338052749634,0.5106844902038574,0.5117042660713196,0.5247124433517456,0.5550655126571655,0.5739769339561462,0.6031987071037292,0.6308568716049194,0.6468961834907532,0.6883113980293274,0.7069869637489319,0.7492585778236389,0.7806162238121033,0.8346657156944275,0.8795434832572937,1.0000001192092896
Image_1954,0.3843190371990204,0.3993755877017975,0.4056481719017029,0.4010331928730011,0.3929360806941986,0.41423290967941284,0.4132804572582245,0.43474236130714417,0.46741530299186707,0.4879848062992096,0.5023118257522583,0.503474235534668,0.5091061592102051,0.5244315266609192,0.5611125826835632,0.5896234512329102,0.6118798851966858,0.6697344183921814,0.6867464780807495,0.7307689189910889,0.7320979237556458,0.8045914173126221,0.850811243057251,1.000000238418579
Image_1955,0.3782058656215668,0.3939894437789917,0.4031476378440857,0.40564677119255066,0.39596623182296753,0.4178085923194885,0.41706788539886475,0.4227115511894226,0.46601131558418274,0.4865621328353882,0.5043975710868835,0.4969222843647003,0.4915200471878052,0.5170444846153259,0.5564456582069397,0.6069867014884949,0.6153339147567749,0.6771457195281982,0.711582601070404,0.7452201843261719,0.7778584361076355,0.8333749771118164,0.8772060871124268,0.9999999403953552
Image_1956,0.3989414870738983,0.40845078229904175,0.42936646938323975,0.43225497007369995,0.4330780506134033,0.4631636440753937,0.46174293756484985,0.48798397183418274,0.5155903697013855,0.5430405139923096,0.5653659105300903,0.6036803722381592,0.5962684750556946,0.6339251399040222,0.6457183957099915,0.6553158164024353,0.6708834767341614,0.7191343307495117,0.7316005229949951,0.7712931632995605,0.7933995127677917,0.85355144739151,0.8762899041175842,1.0000001192092896
Image_1957,0.322013795375824,0.33419331908226013,0.3423682153224945,0.3383966386318207,0.34388941526412964,0.3833411931991577,0.3915742039680481,0.4094585180282593,0.4391482472419739,0.4547745883464813,0.43766704201698303,0.46563273668289185,0.4789782762527466,0.5161236524581909,0.5275166034698486,0.56342613697052,0.5689394474029541,0.6415880918502808,0.672418475151062,0.6987060308456421,0.7377933263778687,0.8060218691825867,0.8392704725265503,1.0000001192092896
Image_1958,0.35661670565605164,0.36428770422935486,0.36814314126968384,0.3717452883720398,0.3736168146133423,0.39716076850891113,0.4136633574962616,0.4330179691314697,0.46341171860694885,0.4804689288139343,0.5034942626953125,0.5116043090820312,0.5323317050933838,0.5422946810722351,0.564253568649292,0.5691143274307251,0.5691283345222473,0.5964857339859009,0.6154603958129883,0.6665032505989075,0.7061008214950562,0.7961459755897522,0.8286706805229187,0.9999998807907104
Image_1959,0.3970079720020294,0.4117964208126068,0.43181365728378296,0.42794597148895264,0.4240240156650543,0.45213550329208374,0.45979127287864685,0.48059311509132385,0.5127781629562378,0.5356094241142273,0.5594753623008728,0.5885477066040039,0.5699989795684814,0.5894080996513367,0.6115967035293579,0.6505701541900635,0.6716258525848389,0.7044164538383484,0.7283579111099243,0.7537091970443726,0.7720085382461548,0.8308148980140686,0.8794256448745728,1.0000001192092896
Image_1960,0.41926848888397217,0.4281831979751587,0.4345031678676605,0.44091635942459106,0.4466935396194458,0.46264714002609253,0.47666841745376587,0.4862006902694702,0.5193710923194885,0.5411240458488464,0.5614269375801086,0.567380428314209,0.590498685836792,0.6058703660964966,0.6221210956573486,0.6393963098526001,0.6643247008323669,0.7139243483543396,0.709693193435669,0.7381193041801453,0.7571101784706116,0.8385797739028931,0.8717281222343445,1.0000001192092896
Image_1961,0.36461690068244934,0.3726571202278137,0.38679349422454834,0.38782376050949097,0.37819305062294006,0.4019375145435333,0.4090348780155182,0.41990339756011963,0.4445156753063202,0.46832364797592163,0.48417243361473083,0.49232494831085205,0.5103622078895569,0.5503650307655334,0.588739812374115,0.5972265005111694,0.627019464969635,0.6707790493965149,0.7046035528182983,0.7521112561225891,0.7806941866874695,0.8511607646942139,0.8798033595085144,0.9999998211860657
Image_1962,0.3577001392841339,0.3755958676338196,0.38109034299850464,0.3831980526447296,0.3788197934627533,0.41238877177238464,0.4171469211578369,0.43707728385925293,0.4577866196632385,0.4720872640609741,0.4917003810405731,0.4962342381477356,0.5025578141212463,0.5311858057975769,0.5530903339385986,0.5910948514938354,0.5860036611557007,0.6521879434585571,0.6737037897109985,0.7194703817367554,0.7377615571022034,0.8177390694618225,0.8733422756195068,1.000000238418579
Image_1963,0.4047933518886566,0.414071649312973,0.42310482263565063,0.4153401255607605,0.40872788429260254,0.43131154775619507,0.4262409508228302,0.44232088327407837,0.4675249457359314,0.4997771680355072,0.5289788842201233,0.5393098592758179,0.5608431696891785,0.5698028206825256,0.5945540070533752,0.6064930558204651,0.6271342635154724,0.6740184426307678,0.7009879350662231,0.7435644865036011,0.7803278565406799,0.8391919136047363,0.8886367082595825,1.0
Image_1964,0.35520434379577637,0.36806970834732056,0.3790934979915619,0.37704387307167053,0.37157145142555237,0.40257740020751953,0.40749692916870117,0.42573288083076477,0.4579106569290161,0.494842529296875,0.4983086585998535,0.521506130695343,0.5437017679214478,0.5625878572463989,0.5876157283782959,0.6159465312957764,0.623046338558197,0.6750059127807617,0.7108204960823059,0.7509793043136597,0.7800860404968262,0.8236297965049744,0.858011782169342,1.0000001192092896
Image_1965,0.3914616107940674,0.4059518277645111,0.4164486229419708,0.4131597876548767,0.4069080352783203,0.43934160470962524,0.4389038681983948,0.4646929204463959,0.4898175299167633,0.5120040774345398,0.5233772397041321,0.5438087582588196,0.5545831322669983,0.5750700235366821,0.6066187024116516,0.6213733553886414,0.6430363059043884,0.7002920508384705,0.737121045589447,0.7724170684814453,0.8063482642173767,0.8490093350410461,0.8768810629844666,1.0
Image_1966,0.404118150472641,0.42290446162223816,0.42529165744781494,0.4263250231742859,0.4160378575325012,0.45045122504234314,0.4504886269569397,0.4744761288166046,0.5038842558860779,0.53104567527771,0.5394231677055359,0.5422151684761047,0.5563058853149414,0.5777377486228943,0.6015427112579346,0.6149437427520752,0.6426871418952942,0.6949227452278137,0.7269769906997681,0.7652339935302734,0.7688140273094177,0.838365375995636,0.8687242865562439,1.0000001192092896
Image_1967,0.3580114245414734,0.37272220849990845,0.39060068130493164,0.3887471556663513,0.37915635108947754,0.4103560149669647,0.4144624173641205,0.4249069392681122,0.45579925179481506,0.4917278289794922,0.4911864697933197,0.49298951029777527,0.538838803768158,0.5404554605484009,0.5729948878288269,0.5854250192642212,0.6091104745864868,0.6603002548217773,0.6894693374633789,0.7369539737701416,0.7727081179618835,0.813774824142456,0.8626296520233154,1.0
Image_1968,0.42112866044044495,0.4301500916481018,0.4470781981945038,0.444820374250412,0.44088807702064514,0.4553588628768921,0.47929733991622925,0.4741522967815399,0.5092799663543701,0.5155107975006104,0.5333188772201538,0.59311443567276,0.6049730181694031,0.6069939732551575,0.6061914563179016,0.6473667025566101,0.6485650539398193,0.7042899131774902,0.7183221578598022,0.7392413020133972,0.755211591720581,0.8207527995109558,0.8759041428565979,1.0
Image_1969,0.41326066851615906,0.4252985119819641,0.4395174980163574,0.4379437267780304,0.43358564376831055,0.4555644392967224,0.4618397653102875,0.46858978271484375,0.4927038848400116,0.5055434703826904,0.47862914204597473,0.4851408302783966,0.4883953928947449,0.5168029069900513,0.5628147125244141,0.5908463001251221,0.6242755055427551,0.6864259243011475,0.7114688754081726,0.7629117369651794,0.778599202632904,0.8339110016822815,0.8670231103897095,1.000000238418579
Image_1970,0.3899564743041992,0.40486884117126465,0.40958040952682495,0.4087885916233063,0.4146784543991089,0.44406938552856445,0.45614445209503174,0.4658227264881134,0.4853464961051941,0.514003574848175,0.5308786034584045,0.5422284007072449,0.5581657290458679,0.5690805912017822,0.594880998134613,0.6298345923423767,0.660506010055542,0.7065953612327576,0.7107290029525757,0.7435216903686523,0.7762264013290405,0.8277169466018677,0.8734062314033508,1.0000001192092896
Image_1971,0.40419474244117737,0.4240913987159729,0.4277847409248352,0.42834609746932983,0.4309438169002533,0.45674362778663635,0.4577603340148926,0.4646162986755371,0.4953015446662903,0.5072633624076843,0.5045338869094849,0.5193350911140442,0.5339382290840149,0.5275631546974182,0.5688791871070862,0.5858502984046936,0.6067479252815247,0.6462298035621643,0.6824197173118591,0.7331606149673462,0.775451123714447,0.8502159118652344,0.8885332345962524,0.9999998807907104
