Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_339,0.010837670415639877,0.002569630742073059,-0.008026905357837677,0.005377098917961121,0.037365008145570755,0.08415558934211731,0.11880633234977722,0.18318098783493042,0.3287876844406128,0.6800011396408081,0.865631103515625,0.9535244703292847
Image_340,0.02571146935224533,0.03716103732585907,0.058916859328746796,0.07193391770124435,0.1012503132224083,0.17316928505897522,0.2168891280889511,0.2956181466579437,0.4403519630432129,0.7427390217781067,0.8831787109375,0.902084469795227
Image_341,-0.0013640224933624268,-0.0072229281067848206,-0.00805685669183731,0.011301472783088684,0.05063585937023163,0.10158766806125641,0.12421387434005737,0.1727256178855896,0.3144450783729553,0.6791077852249146,0.8780890703201294,0.9434715509414673
Image_342,-0.03367213159799576,-0.008882082998752594,-0.017985299229621887,-0.008848436176776886,0.025136232376098633,0.0967404767870903,0.1419937163591385,0.22051768004894257,0.38019537925720215,0.7433167695999146,0.8939599990844727,0.9433537721633911
Image_343,-0.004552364349365234,-0.016439609229564667,-0.035720646381378174,-0.027261875569820404,0.008116625249385834,0.05389612168073654,0.08449120074510574,0.1384357511997223,0.2754032015800476,0.635272741317749,0.8657521605491638,0.9490522742271423
Image_344,0.046416275203228,0.043155841529369354,0.05187889188528061,0.06167295575141907,0.09540826827287674,0.1605995148420334,0.2142268419265747,0.2813476324081421,0.42605119943618774,0.7262565493583679,0.8834377527236938,0.9263967871665955
Image_345,0.060333941131830215,0.08186916261911392,0.08905176818370819,0.09403669089078903,0.14354068040847778,0.186044842004776,0.22239643335342407,0.27774283289909363,0.450228214263916,0.7802063822746277,0.9003098011016846,0.9077427387237549
Image_346,-0.008813038468360901,0.0036018341779708862,0.02820834517478943,0.034470997750759125,0.06684616953134537,0.10821543633937836,0.14823995530605316,0.22239944338798523,0.37484681606292725,0.7091014981269836,0.8808133602142334,0.9108504056930542
Image_347,0.0007769204676151276,-0.009983818978071213,-0.013240218162536621,0.011155664920806885,0.04065068066120148,0.10236959904432297,0.13520023226737976,0.1978605091571808,0.36347198486328125,0.7071422934532166,0.8698743581771851,0.9229944348335266
Image_348,0.005271226167678833,-0.0033986233174800873,-0.008846797049045563,0.00914514809846878,0.04433867335319519,0.09920310974121094,0.12884263694286346,0.19353565573692322,0.3307574987411499,0.6835566759109497,0.8827562928199768,0.9568338394165039
Image_349,0.0019961781799793243,0.010071936994791031,0.01100185513496399,0.013100996613502502,0.041491493582725525,0.08977844566106796,0.13762694597244263,0.2144891321659088,0.377412885427475,0.7009171843528748,0.8609367609024048,0.9405815601348877
Image_350,0.04030132666230202,0.04581611230969429,0.05504479259252548,0.07875379174947739,0.12951958179473877,0.17008215188980103,0.2125505954027176,0.2698880732059479,0.4011896848678589,0.739017903804779,0.8890329003334045,0.893704354763031
Image_351,-0.008015081286430359,0.0029116198420524597,0.0023802369832992554,0.0027940571308135986,0.034659989178180695,0.09964746236801147,0.14800353348255157,0.22128739953041077,0.39103466272354126,0.7212095856666565,0.867511510848999,0.9319424629211426
Image_352,0.013052988797426224,0.004791829735040665,0.011669307947158813,0.014953389763832092,0.04832815006375313,0.11090037226676941,0.14631520211696625,0.2041817158460617,0.34705543518066406,0.6862300634384155,0.8815391063690186,0.9460180997848511
Image_353,0.04890383407473564,0.06962483376264572,0.061180535703897476,0.06924784183502197,0.1116984635591507,0.15836016833782196,0.20036935806274414,0.25791898369789124,0.3895990252494812,0.7056710720062256,0.8536101579666138,0.8966228365898132
Image_354,0.003985021263360977,-0.0004612579941749573,0.009950987994670868,0.03585997223854065,0.07490305602550507,0.12715107202529907,0.16068771481513977,0.23016765713691711,0.40906816720962524,0.7314882278442383,0.8810259103775024,0.921169638633728
Image_355,0.011108871549367905,0.045290909707546234,0.043097276240587234,0.06444643437862396,0.09850683808326721,0.14961308240890503,0.1875222623348236,0.24334438145160675,0.40026625990867615,0.7546659708023071,0.8738100528717041,0.9045220613479614
Image_356,0.01529858261346817,0.045259714126586914,0.05012577027082443,0.07761260122060776,0.11270450055599213,0.1637134701013565,0.22515347599983215,0.26977628469467163,0.4246334433555603,0.7335104942321777,0.8734225034713745,0.9011976718902588
Image_357,0.038413744419813156,0.008838456124067307,0.03471105545759201,0.04280693829059601,0.08022238314151764,0.1318877637386322,0.1749511957168579,0.24069948494434357,0.39023083448410034,0.7221053242683411,0.8752626180648804,0.9036264419555664
Image_358,-3.907829523086548e-05,0.016012024134397507,0.02920638769865036,0.0403108075261116,0.071282297372818,0.12172118574380875,0.161403626203537,0.23049111664295197,0.3946700990200043,0.7251279950141907,0.8738455772399902,0.9199604392051697
Image_359,0.03967857360839844,0.027976110577583313,0.026255324482917786,0.03473324328660965,0.07233090698719025,0.12657111883163452,0.164555624127388,0.2346508502960205,0.3670204281806946,0.702359139919281,0.887930154800415,0.9443328976631165
Image_360,-0.01492341235280037,0.02414778247475624,0.04016507416963577,0.05917854234576225,0.0860692486166954,0.15120401978492737,0.20525282621383667,0.2858555316925049,0.44492948055267334,0.7542374730110168,0.8999882340431213,0.9285532832145691
Image_361,-0.04055371135473251,-0.03413112461566925,-0.046573810279369354,-0.041065409779548645,-0.005585268139839172,0.04858560860157013,0.09683072566986084,0.15811756253242493,0.3073495924472809,0.6483210325241089,0.830176830291748,0.9463938474655151
Image_362,0.05069892108440399,0.07346279919147491,0.09726221859455109,0.0975254699587822,0.12445791065692902,0.1988137662410736,0.25616639852523804,0.3479364514350891,0.49265235662460327,0.7647656798362732,0.8999300003051758,0.9346469640731812
Image_363,0.00019124895334243774,0.0386984683573246,0.025768928229808807,0.04100755974650383,0.07999075949192047,0.13185258209705353,0.18583554029464722,0.257150262594223,0.40215080976486206,0.7288589477539062,0.8797927498817444,0.913565993309021
Image_364,0.08823379874229431,0.06961072981357574,0.09196440130472183,0.13287365436553955,0.17775803804397583,0.22356989979743958,0.2580823302268982,0.32469362020492554,0.4965108335018158,0.7849547863006592,0.9069329500198364,0.926641047000885
Image_365,-0.03760596364736557,-0.010796576738357544,-0.016358166933059692,-0.003648325800895691,0.022731848061084747,0.07044464349746704,0.1240106150507927,0.1893584132194519,0.3367413580417633,0.701956570148468,0.8589282035827637,0.9387013912200928
Image_366,-0.008125357329845428,-0.002752341330051422,-0.005431815981864929,0.020444095134735107,0.06330196559429169,0.09887707233428955,0.1605912744998932,0.22899708151817322,0.3852735161781311,0.722976803779602,0.8713616132736206,0.9190065264701843
Image_367,-0.009480517357587814,-0.002007134258747101,0.006432138383388519,0.026083819568157196,0.05484092980623245,0.11023516952991486,0.16429835557937622,0.22101762890815735,0.3760877549648285,0.6764236688613892,0.8628688454627991,0.9354503154754639
Image_368,-0.0015990100800991058,-0.015450187027454376,-0.002797745168209076,0.01238897442817688,0.04552681744098663,0.10517153888940811,0.1389000564813614,0.19832149147987366,0.3455857038497925,0.6652156114578247,0.8685067892074585,0.9503063559532166
Image_369,0.00814666599035263,0.027370471507310867,0.02488485723733902,0.03279627859592438,0.06381262838840485,0.11829303205013275,0.17841507494449615,0.25024089217185974,0.39378994703292847,0.701124906539917,0.8699719905853271,0.9388638734817505
Image_370,0.025914473459124565,0.028226416558027267,0.03096415102481842,0.036881349980831146,0.06734247505664825,0.10177098959684372,0.14895617961883545,0.21827170252799988,0.384274959564209,0.7336273193359375,0.8913151025772095,0.9101130962371826
Image_371,0.019420944154262543,0.011716686189174652,0.027290411293506622,0.03319335728883743,0.07042395323514938,0.13883954286575317,0.18203267455101013,0.24776513874530792,0.3957226872444153,0.7451682686805725,0.9004654884338379,0.9305148720741272
Image_372,0.0550745353102684,0.06352492421865463,0.06866326183080673,0.08023591339588165,0.1239093542098999,0.181564599275589,0.2312983274459839,0.3077307641506195,0.456603467464447,0.7975691556930542,0.9026386737823486,0.9108899831771851
Image_373,0.008695632219314575,0.016406454145908356,0.03768818825483322,0.04726732149720192,0.08395508676767349,0.13476523756980896,0.1906213015317917,0.27397653460502625,0.429040789604187,0.7335426211357117,0.8725765943527222,0.9019002318382263
Image_374,0.03735416755080223,0.03282664343714714,0.01515766978263855,0.007990077137947083,0.046850573271512985,0.08476991951465607,0.1422564834356308,0.1961323320865631,0.3334551453590393,0.6899958252906799,0.8522378206253052,0.9244387149810791
Image_375,0.01533268392086029,0.0028784386813640594,-0.011309780180454254,0.008897528052330017,0.05470649152994156,0.09752342104911804,0.13632412254810333,0.2097611278295517,0.35903680324554443,0.7027691602706909,0.8918954730033875,0.9278378486633301
Image_376,-0.04531252011656761,-0.018851689994335175,-0.00018789619207382202,0.03058338165283203,0.07242253422737122,0.12588898837566376,0.1644349992275238,0.21826982498168945,0.3751493990421295,0.6998361945152283,0.8598165512084961,0.9348950982093811
Image_377,0.034928932785987854,0.0242999866604805,0.05369133874773979,0.06918138265609741,0.10794545710086823,0.1517334282398224,0.1818114072084427,0.25318965315818787,0.3922105133533478,0.7322593927383423,0.8718558549880981,0.8763995170593262
Image_378,0.016855381429195404,0.034828245639801025,0.05142494663596153,0.07380907237529755,0.11925797909498215,0.17079609632492065,0.21784663200378418,0.27722692489624023,0.4214344620704651,0.7248638868331909,0.8751084804534912,0.8876335620880127
Image_379,-0.029491066932678223,-0.03478525951504707,-0.01706603169441223,-0.010863840579986572,0.025784187018871307,0.09124700725078583,0.13862960040569305,0.20621323585510254,0.35749852657318115,0.6401012539863586,0.8139997720718384,0.9272201061248779
Image_380,-0.009644504636526108,-0.006527747958898544,-0.010340847074985504,-0.0036132708191871643,0.02480512112379074,0.08128038048744202,0.1159348264336586,0.18794336915016174,0.33478814363479614,0.6675245761871338,0.8787131309509277,0.9530431628227234
Image_381,0.014060407876968384,0.04233503341674805,0.03991583734750748,0.03764822334051132,0.06512892991304398,0.11809401959180832,0.15905307233333588,0.22511474788188934,0.39090263843536377,0.7422811388969421,0.870020866394043,0.9320181608200073
Image_382,0.037054382264614105,0.039629459381103516,0.07430657744407654,0.10548129677772522,0.14538507163524628,0.19452698528766632,0.23836688697338104,0.29323673248291016,0.42590880393981934,0.739193320274353,0.892799973487854,0.8997485637664795
Image_383,0.037921834737062454,0.037099000066518784,0.05853540450334549,0.07093312591314316,0.11619935929775238,0.16068865358829498,0.1965934783220291,0.24105951189994812,0.40176284313201904,0.7716029286384583,0.8838742971420288,0.8919242024421692
Image_384,-0.00960114598274231,-0.004083871841430664,-4.2729079723358154e-05,0.011770069599151611,0.05601384863257408,0.11355695128440857,0.14250274002552032,0.22339943051338196,0.4188216030597687,0.7511360049247742,0.8766772150993347,0.9384462237358093
Image_385,-0.005860690027475357,-0.003743767738342285,-0.01075812429189682,-0.012869209051132202,0.019941240549087524,0.05755157396197319,0.10157234966754913,0.16254259645938873,0.29724571108818054,0.6586237549781799,0.8631908893585205,0.9523037672042847
Image_386,0.03328729048371315,0.029865428805351257,0.03235887736082077,0.03129938244819641,0.06654128432273865,0.12015075981616974,0.15677234530448914,0.21766048669815063,0.39429229497909546,0.7115321159362793,0.863727331161499,0.9230863451957703
Image_387,0.0055881068110466,0.0026812180876731873,-0.013319388031959534,0.0033363252878189087,0.036173515021800995,0.07588102668523788,0.12381219863891602,0.19585184752941132,0.34324806928634644,0.6634340286254883,0.8623384237289429,0.9384203553199768
Image_388,-0.035509031265974045,-0.03296558931469917,-0.036917783319950104,-0.022931478917598724,0.004861988127231598,0.05369623005390167,0.0893993228673935,0.16502729058265686,0.28604018688201904,0.6519651412963867,0.862152099609375,0.9617963433265686
Image_389,-0.012841615825891495,0.005269724875688553,0.0028342753648757935,0.03426985442638397,0.07357920706272125,0.1195145696401596,0.1673225462436676,0.22744770348072052,0.38315388560295105,0.7443678379058838,0.8973469734191895,0.9208959341049194
Image_390,0.003644566982984543,-0.00466638058423996,-0.016063354909420013,-0.016332373023033142,0.012055404484272003,0.06662794947624207,0.09947474300861359,0.16806140542030334,0.29713210463523865,0.6530794501304626,0.8732684850692749,0.9599460363388062
Image_391,0.0242381040006876,0.015052739530801773,0.01791682466864586,0.04511004686355591,0.09096011519432068,0.14027875661849976,0.18044757843017578,0.2493472397327423,0.4248986840248108,0.7417566180229187,0.892947793006897,0.9159376621246338
Image_392,0.0005300343036651611,-0.0012289732694625854,0.0021469146013259888,0.019213393330574036,0.05627446621656418,0.09387964755296707,0.14893652498722076,0.22163444757461548,0.39546847343444824,0.7099902629852295,0.8607531189918518,0.9281352758407593
Image_393,-0.012318063527345657,-0.01883786916732788,-0.02243926376104355,-0.017542563378810883,0.011024780571460724,0.05805577337741852,0.0984295904636383,0.1538885235786438,0.31557589769363403,0.6295902729034424,0.8516911864280701,0.9456546306610107
Image_394,0.03411827236413956,0.0537446103990078,0.05375412851572037,0.055479779839515686,0.08995936810970306,0.1407458633184433,0.18962952494621277,0.25150156021118164,0.3958139419555664,0.7403761148452759,0.8755887746810913,0.9042187929153442
Image_395,0.007487192749977112,-0.004485458135604858,0.0021253228187561035,0.01173102855682373,0.05267035961151123,0.10788401961326599,0.13842985033988953,0.20164978504180908,0.38537096977233887,0.7161861658096313,0.8578296303749084,0.9197912812232971
Image_396,0.006550125777721405,0.019218482077121735,0.01470714807510376,0.04684610664844513,0.07214996218681335,0.13432373106479645,0.17796064913272858,0.24221843481063843,0.38225221633911133,0.7062642574310303,0.8819971680641174,0.9454386234283447
Image_397,0.00039916858077049255,0.01063748449087143,0.015028513967990875,0.03273027390241623,0.06882622092962265,0.11111530661582947,0.16180038452148438,0.2123146802186966,0.36415475606918335,0.6899025440216064,0.8812463283538818,0.939758837223053
