class,layer,change_rate,type,rank
guacamole,5,-inf,least_critical,2
guacamole,6,-inf,least_critical,3
"ice cream, icecream",11,0.10435561792430237,critical,1
"ice cream, icecream",10,0.0015173666502232641,critical,2
"ice cream, icecream",8,0.00024031496141105517,critical,3
"ice cream, icecream",5,-inf,least_critical,1
"ice cream, icecream",6,-inf,least_critical,2
"ice cream, icecream",7,-inf,least_critical,3
"ice lolly, lolly, lollipop, popsicle",11,0.23201946346089247,critical,1
"ice lolly, lolly, lollipop, popsicle",5,0.015205246107652793,critical,2
"ice lolly, lolly, lollipop, popsicle",10,0.007500432934612031,critical,3
"ice lolly, lolly, lollipop, popsicle",1,-inf,least_critical,1
"ice lolly, lolly, lollipop, popsicle",3,-inf,least_critical,2
"ice lolly, lolly, lollipop, popsicle",6,-inf,least_critical,3
pretzel,11,0.12269135169990479,critical,1
pretzel,10,9.900715798721372e-05,critical,2
pretzel,9,6.217042850035908e-05,critical,3
pretzel,5,-inf,least_critical,1
pretzel,7,-inf,least_critical,2
pretzel,2,1.2102782784495562e-06,least_critical,3
mashed potato,11,0.27913344873348256,critical,1
mashed potato,10,0.0007107790478039519,critical,2
mashed potato,4,0.00040835200808941397,critical,3
mashed potato,1,-inf,least_critical,1
mashed potato,2,-inf,least_critical,2
mashed potato,3,-inf,least_critical,3
cauliflower,11,0.5627865554462187,critical,1
cauliflower,10,0.004557321339962064,critical,2
cauliflower,7,0.0008749983704183226,critical,3
cauliflower,2,-inf,least_critical,1
cauliflower,3,-inf,least_critical,2
cauliflower,9,-inf,least_critical,3
bell pepper,11,0.660944620477385,critical,1
bell pepper,10,0.001404832068074034,critical,2
bell pepper,6,0.0003134252015297165,critical,3
bell pepper,1,-inf,least_critical,1
bell pepper,3,-inf,least_critical,2
bell pepper,5,-inf,least_critical,3
mushroom,11,0.5615248082019388,critical,1
mushroom,10,0.06541406058473512,critical,2
mushroom,9,0.0007854498235974436,critical,3
mushroom,2,-inf,least_critical,1
mushroom,7,-inf,least_critical,2
mushroom,4,2.0588869228958112e-05,least_critical,3
orange,11,0.5731523231603205,critical,1
orange,6,0.018723668213933703,critical,2
orange,10,0.017534808889031403,critical,3
orange,1,-inf,least_critical,1
orange,4,-inf,least_critical,2
orange,7,-inf,least_critical,3
lemon,11,0.3740956822270528,critical,1
lemon,10,0.003985567539930345,critical,2
lemon,6,0.0033899052790366062,critical,3
lemon,1,-inf,least_critical,1
lemon,5,-inf,least_critical,2
lemon,7,-inf,least_critical,3
banana,11,0.5162216034834274,critical,1
banana,10,0.0039378598635084975,critical,2
banana,6,0.0009278137492947381,critical,3
banana,1,-inf,least_critical,1
banana,5,-inf,least_critical,2
banana,7,-inf,least_critical,3
pomegranate,11,0.6867522715954693,critical,1
pomegranate,10,0.0006804455208475699,critical,2
pomegranate,7,0.00019761021976591255,critical,3
pomegranate,5,-inf,least_critical,1
pomegranate,8,-inf,least_critical,2
pomegranate,9,-inf,least_critical,3
"meat loaf, meatloaf",11,0.11982655836472017,critical,1
"meat loaf, meatloaf",1,7.244382875342125e-06,critical,2
"meat loaf, meatloaf",4,6.1565383884953925e-06,critical,3
"meat loaf, meatloaf",2,-inf,least_critical,1
"meat loaf, meatloaf",6,-inf,least_critical,2
"meat loaf, meatloaf",8,-inf,least_critical,3
"pizza, pizza pie",11,0.7035785304114689,critical,1
"pizza, pizza pie",10,0.04188118736143226,critical,2
"pizza, pizza pie",4,0.000655547381611544,critical,3
"pizza, pizza pie",1,-inf,least_critical,1
"pizza, pizza pie",5,-inf,least_critical,2
"pizza, pizza pie",6,-inf,least_critical,3
potpie,11,0.546167453572416,critical,1
potpie,10,0.00022386976095729945,critical,2
potpie,4,0.0001819779166544058,critical,3
potpie,2,-inf,least_critical,1
potpie,3,-inf,least_critical,2
potpie,5,-inf,least_critical,3
espresso,11,0.7603558116329078,critical,1
espresso,10,0.0006373220584646365,critical,2
espresso,9,7.360427713136595e-05,critical,3
espresso,2,-inf,least_critical,1
espresso,6,-inf,least_critical,2
espresso,4,2.3212107771505283e-06,least_critical,3
alp,10,0.09272602081298831,critical,1
alp,9,0.036878146678209295,critical,2
alp,6,0.0354967026412487,critical,3
alp,1,-inf,least_critical,1
alp,2,-inf,least_critical,2
alp,3,-inf,least_critical,3
"cliff, drop, drop-off",9,0.03655129104852677,critical,1
"cliff, drop, drop-off",10,0.03354840569198132,critical,2
"cliff, drop, drop-off",8,0.028548703435808415,critical,3
"cliff, drop, drop-off",1,-inf,least_critical,1
"cliff, drop, drop-off",2,-inf,least_critical,2
"cliff, drop, drop-off",3,-inf,least_critical,3
coral reef,11,0.41710924712941055,critical,1
coral reef,10,0.05400670144124888,critical,2
coral reef,9,0.0035038776497822253,critical,3
coral reef,2,-inf,least_critical,1
coral reef,3,-inf,least_critical,2
coral reef,1,1.3164438350941054e-05,least_critical,3
"lakeside, lakeshore",11,0.13923975195270036,critical,1
"lakeside, lakeshore",10,0.017500261999666686,critical,2
"lakeside, lakeshore",8,0.0067834035516716506,critical,3
"lakeside, lakeshore",1,-inf,least_critical,1
"lakeside, lakeshore",2,-inf,least_critical,2
"lakeside, lakeshore",3,-inf,least_critical,3
"seashore, coast, seacoast, sea-coast",11,0.29007481355711207,critical,1
"seashore, coast, seacoast, sea-coast",10,0.00028446962471204444,critical,2
"seashore, coast, seacoast, sea-coast",9,2.7911329561901306e-05,critical,3
"seashore, coast, seacoast, sea-coast",2,-inf,least_critical,1
"seashore, coast, seacoast, sea-coast",5,-inf,least_critical,2
"seashore, coast, seacoast, sea-coast",7,-inf,least_critical,3
acorn,11,0.12979259279556576,critical,1
acorn,10,0.03813005618751049,critical,2
acorn,9,0.01908104471862318,critical,3
acorn,2,-inf,least_critical,1
acorn,3,-inf,least_critical,2
acorn,5,-inf,least_critical,3
