class,layer,change_rate_avg,change_rate_std
"king penguin, Aptenodytes patagonica",5,-3.842654292540715e-09,4.2266794546441096e-09
"king penguin, Aptenodytes patagonica",6,1.4937790466795775e-08,8.176268665032248e-09
"king penguin, Aptenodytes patagonica",7,1.1329419429273457e-08,1.5121155604528175e-08
"king penguin, Aptenodytes patagonica",8,9.665010658466146e-09,1.366320985592734e-08
"king penguin, Aptenodytes patagonica",9,4.2607559969098927e-08,2.917982907682447e-08
"king penguin, Aptenodytes patagonica",10,5.83794863577153e-05,0.00016229275725097457
"king penguin, Aptenodytes patagonica",11,0.7944967432890181,0.3162995401877068
"albatross, mollymawk",1,-5.9419649187468e-05,3.1200988624257945e-05
"albatross, mollymawk",2,-0.00011855795339216598,1.3862837000790661e-05
"albatross, mollymawk",3,0.00024255753320176,7.029114826177445e-05
"albatross, mollymawk",4,0.00023306872928515403,0.00014427640437270168
"albatross, mollymawk",5,-0.00040376975957769605,0.00014058212063039984
"albatross, mollymawk",6,-0.0001485250715632035,8.701899791475705e-05
"albatross, mollymawk",7,-4.9480179295632934e-05,4.584588199706168e-05
"albatross, mollymawk",8,-1.623825519346895e-06,3.0329020129941307e-05
"albatross, mollymawk",9,4.33963472460132e-05,8.370836189664064e-05
"albatross, mollymawk",10,0.0013942633439000965,0.0011228162651879612
"albatross, mollymawk",11,0.3319195593071709,0.3214901428969144
"dugong, Dugong dugon",1,-3.730623293449753e-06,8.390511754745385e-07
"dugong, Dugong dugon",2,1.6717735161364544e-06,5.911920502122871e-07
"dugong, Dugong dugon",3,5.3553881662082855e-06,2.059742285138376e-06
"dugong, Dugong dugon",4,1.015017910503957e-06,2.2737104240082794e-06
"dugong, Dugong dugon",5,3.1611509120921256e-06,3.1714605836657907e-06
"dugong, Dugong dugon",6,-3.0330575100379065e-06,3.3810631700055385e-06
"dugong, Dugong dugon",7,7.81708758950117e-06,5.721768103491269e-06
"dugong, Dugong dugon",8,2.1126439050929524e-05,1.8449710466726834e-05
"dugong, Dugong dugon",9,5.457493325590617e-06,1.764103551685946e-05
"dugong, Dugong dugon",10,0.001887188695818583,0.0022674992354394363
"dugong, Dugong dugon",11,0.7158844112946463,0.34742254598476746
Chihuahua,1,5.19658082339447e-06,1.2925781045257316e-06
Chihuahua,2,-1.0726323707785924e-05,3.070032782444287e-06
Chihuahua,3,2.1378107921918853e-05,4.261781422991506e-06
Chihuahua,4,-1.4347833603096661e-05,4.114213723287633e-06
Chihuahua,5,3.6990736771258526e-06,7.561653139144789e-06
Chihuahua,6,1.855758971942007e-05,1.6062745995101697e-05
Chihuahua,7,-4.896068639937944e-06,2.0220936172009925e-05
Chihuahua,8,0.00012003260031629471,4.135969208577145e-05
Chihuahua,9,-7.409913960146144e-06,3.99903978942491e-05
Chihuahua,10,0.001376169359355109,0.0011319568032957202
Chihuahua,11,0.34059980443737004,0.26596753225168246
Yorkshire terrier,1,1.1123473259431193e-05,1.4234921555673431e-06
Yorkshire terrier,2,-1.3655769080287428e-05,1.4307880931008027e-06
Yorkshire terrier,3,7.635556994500803e-07,4.2237728177178327e-07
Yorkshire terrier,4,1.4810637003392913e-06,7.795900758549499e-07
Yorkshire terrier,5,1.3808200537823723e-06,2.084051624922589e-06
Yorkshire terrier,6,1.345169920114131e-05,6.977010385333658e-06
Yorkshire terrier,7,-5.555795992222556e-06,7.298275171508338e-06
Yorkshire terrier,8,7.677447388232395e-06,8.048384740848663e-06
Yorkshire terrier,9,-1.5307901933283574e-05,8.583353270793678e-06
Yorkshire terrier,10,0.00034435168833849033,0.0003944195087839011
Yorkshire terrier,11,0.4372738996117096,0.37069789713329504
golden retriever,1,2.14379766839487e-05,8.261757127723922e-06
golden retriever,2,-8.774253430596724e-05,9.40827714594744e-06
golden retriever,3,2.5388729045506248e-05,1.531265487921644e-05
golden retriever,4,-6.014937716825579e-06,1.7796558165818063e-05
golden retriever,5,2.3238049070631483e-05,2.033674428040351e-05
golden retriever,6,3.0156395368962406e-05,3.890649801132469e-05
golden retriever,7,0.00036905652814310275,0.00019163303669253733
golden retriever,8,0.0007220395174226719,0.00024144139002078437
golden retriever,9,0.0008634332846850198,0.0004953591581510492
golden retriever,10,0.024501663004048168,0.014971708038129644
golden retriever,11,0.29998594243079424,0.21022634918608946
Labrador retriever,1,-1.2306737608014374e-06,2.0242025028919633e-07
Labrador retriever,2,-6.640972628702001e-08,7.531650233342173e-08
Labrador retriever,3,2.1257472212710127e-07,1.107417494191462e-07
Labrador retriever,4,-1.895733669243782e-07,1.587690455200167e-07
Labrador retriever,5,1.7676999334526045e-06,1.0409374467809827e-06
Labrador retriever,6,8.9093085193781e-06,4.062434032650464e-06
Labrador retriever,7,1.935690499522025e-05,1.427341379348621e-05
Labrador retriever,8,6.047867494997272e-05,2.6284021835851108e-05
Labrador retriever,9,1.726337090075491e-05,3.273662943072093e-05
Labrador retriever,10,0.003788450282663669,0.002751683170855287
Labrador retriever,11,0.32724385827255903,0.25327675088355794
"German shepherd, German shepherd dog, German police dog, alsatian",1,3.1937851030505725e-10,1.3947444007385445e-10
"German shepherd, German shepherd dog, German police dog, alsatian",2,-8.425461517358457e-10,9.843539919291293e-11
"German shepherd, German shepherd dog, German police dog, alsatian",3,2.4665635633969172e-09,6.826571519612861e-10
"German shepherd, German shepherd dog, German police dog, alsatian",4,-6.127670593158996e-10,4.5766701332835393e-10
"German shepherd, German shepherd dog, German police dog, alsatian",5,6.291464984542472e-09,2.791399253094714e-09
"German shepherd, German shepherd dog, German police dog, alsatian",6,3.296377149020202e-08,2.0379854886235373e-08
"German shepherd, German shepherd dog, German police dog, alsatian",7,-1.5747015762457293e-08,1.3982664174013273e-08
"German shepherd, German shepherd dog, German police dog, alsatian",8,-1.4293910144402843e-09,9.5741798038255e-09
"German shepherd, German shepherd dog, German police dog, alsatian",9,-2.550328952466431e-09,1.088545710917795e-08
"German shepherd, German shepherd dog, German police dog, alsatian",10,4.683921405188585e-06,8.92480514671733e-06
"German shepherd, German shepherd dog, German police dog, alsatian",11,0.5019253678026654,0.3771043213458184
standard poodle,1,-3.3340343250642945e-08,5.696803036352112e-09
standard poodle,2,-1.3542312355951936e-08,1.7173811683196578e-09
standard poodle,3,3.792469804864141e-09,1.479023523363443e-09
standard poodle,4,1.261695492971171e-08,4.0953043433884254e-09
standard poodle,5,-5.776886347064193e-10,8.222496083035788e-09
standard poodle,6,4.321192216494296e-08,2.2164393560238856e-08
standard poodle,7,1.0720206311987112e-07,6.308085119047421e-08
standard poodle,8,3.109946439394662e-07,1.1854960738409579e-07
standard poodle,9,2.0469929353339468e-07,2.977373301866231e-07
standard poodle,10,5.9769592852478416e-05,9.679369235676538e-05
standard poodle,11,0.5146051813614964,0.4116628019272769
"tabby, tabby cat",1,0.000256366916873964,1.6869848939542122e-05
"tabby, tabby cat",2,-0.00020975915162126804,2.1254181124253664e-05
"tabby, tabby cat",3,-3.5638689878398e-05,1.537190797229558e-05
"tabby, tabby cat",4,4.6892089012546016e-05,3.301978644893552e-05
"tabby, tabby cat",5,6.161372759380202e-05,4.597487784715758e-05
"tabby, tabby cat",6,6.748274434358e-05,5.517716661570224e-05
"tabby, tabby cat",7,5.358719005015399e-05,8.859365021627752e-05
"tabby, tabby cat",8,0.00010269898950355602,9.746951623889111e-05
"tabby, tabby cat",9,0.00011075008485931598,0.00014788748366223353
"tabby, tabby cat",10,0.019492671138141307,0.01972709164696114
"tabby, tabby cat",11,0.23782421135227197,0.1460192566426709
Persian cat,1,3.088804442086257e-07,9.629668616632539e-08
Persian cat,2,-5.967243782833975e-07,6.242124264725159e-08
Persian cat,3,2.652023920290958e-07,1.367854414319788e-07
Persian cat,4,-1.7943445527635048e-07,1.8417943944159396e-07
Persian cat,5,6.388414078628557e-07,4.5880515422328245e-07
Persian cat,6,8.029738182813162e-07,5.286252957552209e-07
Persian cat,7,3.6675673868558077e-06,2.045270014283145e-06
Persian cat,8,-1.0372585620643805e-06,1.6340016972503015e-06
Persian cat,9,-9.147871719505928e-07,1.3934063372989868e-06
Persian cat,10,0.0002766705707267278,0.0002627641384801007
Persian cat,11,0.4236812911437846,0.30893819476153533
Egyptian cat,1,2.3494220499742369e-07,5.3566060947803925e-08
Egyptian cat,2,-3.762571901688716e-07,7.212544954953407e-08
Egyptian cat,3,4.4055027444755977e-07,1.1303335258552669e-07
Egyptian cat,4,1.7315577679255512e-07,1.9105419620474203e-07
Egyptian cat,5,7.82333244160327e-07,3.559232559719969e-07
Egyptian cat,6,1.3567995392804734e-06,8.53208187249167e-07
Egyptian cat,7,-5.637241861222719e-07,9.726789695963684e-07
Egyptian cat,8,-1.5733310965515556e-06,8.293502710431132e-07
Egyptian cat,9,3.8859873825458634e-07,6.148596892335516e-07
Egyptian cat,10,7.053090045359357e-05,6.907742842583763e-05
Egyptian cat,11,0.3121390234853243,0.1996865855954486
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1,4.7202263317558393e-07,9.530264211994504e-08
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",2,1.3258359103929252e-07,1.0293698918424866e-07
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",3,-4.6115161126181195e-07,1.5444779998731822e-07
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",4,1.7443015508433742e-07,3.0568956064549885e-07
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",5,-2.5738503381944613e-07,3.6752435809541035e-07
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",6,2.680918262285559e-06,1.084247950938949e-06
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",7,-9.76279882252129e-07,1.325630792064868e-06
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8,-1.4636022331160348e-06,9.171870310802351e-07
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9,-2.9171618336931716e-07,4.3776963198527123e-07
