class,layer,change_rate_avg,change_rate_std
"brown bear, bruin, Ursus arctos",5,0.03532456636428833,0.007220930523628485
"brown bear, bruin, Ursus arctos",6,0.03747398614883423,0.0064839097806218375
"brown bear, bruin, Ursus arctos",7,0.01267076849937439,0.007861151073502331
"brown bear, bruin, Ursus arctos",8,-0.0033271491527557375,0.008743094721274944
"brown bear, bruin, Ursus arctos",9,0.038750487565994265,0.006780307315326321
"brown bear, bruin, Ursus arctos",10,0.04073975443840027,0.015387601923769185
"brown bear, bruin, Ursus arctos",11,0.29030723094940186,0.01673718372289478
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",1,0.004947792887687679,0.008520453846714456
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",2,0.02016358971595765,0.005038027853820547
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",3,0.011047929525375373,0.0064467566787792425
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",4,0.03305749118328095,0.007308436043262431
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",5,0.037763898372650144,0.006562962646049276
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",6,0.04687364816665649,0.009176273963729612
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",7,0.012949140071868896,0.007350675639275798
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",8,-0.018247687816619874,0.010841578255708506
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",9,0.04748867273330688,0.008859423451065286
