Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_9014,n07615774,"ice lolly, lolly, lollipop, popsicle",2.754415273666382,2.7600796222686768,2.651273250579834,2.685389995574951,2.600722074508667,2.578394889831543,2.60880184173584,2.522350549697876,2.284306526184082,2.5226871967315674,2.1177234649658203,0.0
Image_9015,n07615774,"ice lolly, lolly, lollipop, popsicle",3.0793673992156982,3.0465402603149414,2.8794760704040527,2.8810744285583496,2.8317673206329346,2.720306634902954,2.5706121921539307,2.7819530963897705,2.649627923965454,3.0063180923461914,2.7682676315307617,0.0
Image_9016,n07615774,"ice lolly, lolly, lollipop, popsicle",3.082416296005249,3.107739210128784,2.9523203372955322,2.9267215728759766,2.8395485877990723,2.7826147079467773,2.6158673763275146,2.7216076850891113,2.7543954849243164,2.972782850265503,2.4975433349609375,0.0
Image_9017,n07615774,"ice lolly, lolly, lollipop, popsicle",3.0720880031585693,3.0797977447509766,2.9156582355499268,2.85063099861145,2.8529462814331055,2.8128867149353027,2.779172897338867,2.5565097332000732,2.405958652496338,2.5154635906219482,2.0522167682647705,0.0
Image_9018,n07615774,"ice lolly, lolly, lollipop, popsicle",3.1600582599639893,3.1201703548431396,2.9365932941436768,2.962404727935791,2.756044864654541,2.6142373085021973,2.4816765785217285,2.6975531578063965,2.8121347427368164,3.037221908569336,2.65689754486084,0.0
Image_9019,n07615774,"ice lolly, lolly, lollipop, popsicle",3.081045150756836,3.048511266708374,2.9441826343536377,3.007910966873169,2.9012210369110107,2.8763604164123535,2.781961679458618,2.7031891345977783,2.5546302795410156,2.7341344356536865,2.3639047145843506,0.0
Image_9020,n07615774,"ice lolly, lolly, lollipop, popsicle",3.259509801864624,3.389575481414795,3.212038993835449,3.1756796836853027,3.123898983001709,3.115000009536743,3.0072250366210938,3.024064302444458,2.8461170196533203,2.903350830078125,2.5009565353393555,0.0
Image_9021,n07615774,"ice lolly, lolly, lollipop, popsicle",3.1322884559631348,3.0447189807891846,2.9739434719085693,2.941061019897461,2.7628748416900635,2.71405029296875,2.5664422512054443,2.642195463180542,2.5505852699279785,2.673049211502075,2.3248281478881836,0.0
Image_9022,n07615774,"ice lolly, lolly, lollipop, popsicle",3.433328866958618,3.4093711376190186,3.2754952907562256,3.268599510192871,3.1614673137664795,3.077993392944336,3.0970864295959473,3.08237361907959,2.828155755996704,2.9203150272369385,2.430872678756714,0.0
Image_9023,n07615774,"ice lolly, lolly, lollipop, popsicle",4.100700855255127,4.164243698120117,3.9624152183532715,3.953639507293701,3.8168387413024902,3.6702921390533447,3.3840954303741455,3.6110808849334717,3.475966215133667,3.719698429107666,3.2300665378570557,0.0
Image_9024,n07615774,"ice lolly, lolly, lollipop, popsicle",3.248007297515869,3.2783806324005127,3.076221227645874,3.0993192195892334,2.995339870452881,3.0315451622009277,3.0619924068450928,2.9660961627960205,2.718205451965332,3.021571159362793,2.685533046722412,0.0
Image_9025,n07615774,"ice lolly, lolly, lollipop, popsicle",3.338486671447754,3.41994047164917,3.2776434421539307,3.2878708839416504,3.2560722827911377,3.156028985977173,3.0969762802124023,3.115610122680664,3.038045644760132,3.3275270462036133,3.3597540855407715,0.0
Image_9026,n07615774,"ice lolly, lolly, lollipop, popsicle",4.399158477783203,4.385213851928711,4.247954845428467,4.277557849884033,4.187999248504639,4.066966533660889,3.7109339237213135,3.8048641681671143,3.5157787799835205,3.8324859142303467,3.333303213119507,0.0
Image_9027,n07615774,"ice lolly, lolly, lollipop, popsicle",3.4920244216918945,3.4668633937835693,3.242114305496216,3.296010732650757,3.2330658435821533,3.160526990890503,3.0876660346984863,3.057004690170288,2.8609888553619385,2.9439282417297363,2.446165084838867,0.0
Image_9028,n07615774,"ice lolly, lolly, lollipop, popsicle",3.184920310974121,3.2998993396759033,3.1002566814422607,3.072718620300293,3.077580451965332,3.0489206314086914,2.911573886871338,2.813460350036621,2.6990723609924316,2.8561229705810547,2.620023250579834,0.0
Image_9029,n07615774,"ice lolly, lolly, lollipop, popsicle",3.235860586166382,3.334613084793091,3.0917575359344482,3.1140103340148926,3.0895795822143555,3.0143585205078125,2.9311108589172363,2.9312875270843506,2.6526904106140137,2.8727469444274902,2.377645492553711,0.0
Image_9030,n07615774,"ice lolly, lolly, lollipop, popsicle",3.371934413909912,3.393237590789795,3.1810338497161865,3.1742846965789795,3.0632479190826416,2.9235639572143555,2.771498918533325,2.789374351501465,2.765756130218506,2.8291449546813965,2.5175395011901855,0.0
Image_9031,n07615774,"ice lolly, lolly, lollipop, popsicle",3.6099534034729004,3.5848937034606934,3.4130849838256836,3.4907844066619873,3.4564332962036133,3.3377206325531006,3.2908124923706055,3.089834690093994,2.8124358654022217,2.9366087913513184,2.3198211193084717,0.0
Image_9032,n07615774,"ice lolly, lolly, lollipop, popsicle",4.513974666595459,4.518763065338135,4.217805862426758,4.102764129638672,3.8177080154418945,3.561782121658325,3.589923620223999,3.904500722885132,3.837324857711792,4.114792823791504,3.1702728271484375,0.0
Image_9033,n07615774,"ice lolly, lolly, lollipop, popsicle",3.2881364822387695,3.1948113441467285,3.1173360347747803,3.12656831741333,2.9292800426483154,2.803337335586548,2.572714328765869,2.5919933319091797,2.630556344985962,2.9082155227661133,2.5817954540252686,0.0
Image_9034,n07615774,"ice lolly, lolly, lollipop, popsicle",3.488302707672119,3.4874603748321533,3.3144912719726562,3.275394916534424,3.218390703201294,3.1141228675842285,2.9293553829193115,2.9218268394470215,2.806814193725586,3.044302463531494,2.933872699737549,0.0
Image_9035,n07615774,"ice lolly, lolly, lollipop, popsicle",3.4172677993774414,3.466420888900757,3.3280107975006104,3.32951283454895,3.2407572269439697,3.195129632949829,3.0454037189483643,3.117107629776001,3.062035322189331,3.3975253105163574,2.8189074993133545,0.0
Image_9036,n07615774,"ice lolly, lolly, lollipop, popsicle",3.917391300201416,4.027417182922363,3.7670602798461914,3.809483528137207,3.4210097789764404,3.296661376953125,3.267193078994751,3.473553419113159,3.4446887969970703,3.823172092437744,3.149517774581909,0.0
Image_9037,n07615774,"ice lolly, lolly, lollipop, popsicle",3.2401483058929443,3.244107961654663,3.1168630123138428,3.124175786972046,3.042645215988159,3.012550115585327,2.8779714107513428,2.9443442821502686,2.641477346420288,2.924558639526367,2.7964324951171875,0.0
Image_9038,n07615774,"ice lolly, lolly, lollipop, popsicle",3.2494056224823,3.207930326461792,3.0604822635650635,3.065178871154785,2.935650587081909,2.9079482555389404,2.8676888942718506,2.80828857421875,2.597912311553955,2.72360897064209,2.1415560245513916,0.0
Image_9039,n07615774,"ice lolly, lolly, lollipop, popsicle",2.8930797576904297,2.889807939529419,2.789996385574341,2.7858567237854004,2.70454478263855,2.743509292602539,2.7208731174468994,2.640328884124756,2.5606772899627686,2.66561222076416,2.162968635559082,0.0
Image_9040,n07615774,"ice lolly, lolly, lollipop, popsicle",3.0776379108428955,3.046095371246338,2.889492988586426,2.8212409019470215,2.661879301071167,2.619690179824829,2.5299887657165527,2.5628185272216797,2.5351250171661377,2.7709219455718994,2.4491543769836426,0.0
Image_9041,n07615774,"ice lolly, lolly, lollipop, popsicle",3.447087287902832,3.4259119033813477,3.1825673580169678,3.1688568592071533,3.018768548965454,2.986381769180298,2.898050546646118,2.964665174484253,2.7956509590148926,2.999906063079834,2.698579788208008,0.0
Image_9042,n07615774,"ice lolly, lolly, lollipop, popsicle",4.1044721603393555,4.112405776977539,3.823498487472534,3.8188629150390625,3.6475696563720703,3.4444165229797363,3.3220996856689453,3.4328222274780273,3.2933640480041504,3.5401482582092285,2.9148333072662354,0.0
Image_9043,n07615774,"ice lolly, lolly, lollipop, popsicle",4.337753772735596,4.342820644378662,4.101059436798096,4.075931549072266,4.0365095138549805,3.850013017654419,3.8823232650756836,3.8658063411712646,3.561762809753418,3.672475576400757,3.2009329795837402,0.0
Image_9044,n07615774,"ice lolly, lolly, lollipop, popsicle",3.020482063293457,3.050795078277588,2.9436028003692627,2.9124410152435303,2.7956643104553223,2.821079730987549,2.660229444503784,2.560187578201294,2.322091579437256,2.556375026702881,2.3627846240997314,0.0
Image_9045,n07615774,"ice lolly, lolly, lollipop, popsicle",3.313075065612793,3.2767767906188965,3.1235692501068115,3.1575839519500732,3.0098862648010254,2.950331687927246,2.7721362113952637,2.873425006866455,2.8569300174713135,3.0790467262268066,2.8559656143188477,0.0
Image_9046,n07615774,"ice lolly, lolly, lollipop, popsicle",3.690889835357666,3.6680798530578613,3.512563467025757,3.6049742698669434,3.4295835494995117,3.351802349090576,3.051852226257324,3.172151565551758,3.1220366954803467,3.3475987911224365,3.1872987747192383,0.0
Image_9047,n07615774,"ice lolly, lolly, lollipop, popsicle",2.890854597091675,2.9851622581481934,2.8522286415100098,2.846911668777466,2.8019492626190186,2.8313872814178467,2.751671075820923,2.7788162231445312,2.643658399581909,2.799635648727417,2.319683313369751,0.0
Image_9048,n07615774,"ice lolly, lolly, lollipop, popsicle",3.305795907974243,3.2836496829986572,3.1356306076049805,3.174457311630249,2.9996416568756104,2.9830541610717773,2.859968900680542,2.7753653526306152,2.8107857704162598,3.0196492671966553,2.4161784648895264,0.0
Image_9049,n07615774,"ice lolly, lolly, lollipop, popsicle",3.053269147872925,2.9991626739501953,2.873300552368164,2.9042303562164307,2.8173329830169678,2.7672667503356934,2.5996294021606445,2.6947901248931885,2.4676384925842285,2.772435188293457,2.494452476501465,0.0
Image_9050,n07615774,"ice lolly, lolly, lollipop, popsicle",3.251330852508545,3.3106725215911865,3.1223297119140625,3.0767340660095215,3.0050694942474365,2.918140172958374,2.8417041301727295,2.8441317081451416,2.678537368774414,2.6836540699005127,2.0405797958374023,0.0
Image_9051,n07695742,pretzel,4.3117218017578125,4.2866129875183105,4.08273458480835,4.009554386138916,3.732354164123535,3.7481491565704346,3.8823888301849365,3.947261333465576,3.768637180328369,3.824795722961426,3.415987253189087,0.0
Image_9052,n07695742,pretzel,3.0729739665985107,3.0778021812438965,2.914163827896118,2.8883249759674072,2.7187700271606445,2.611551523208618,2.543637752532959,2.7768337726593018,2.672029733657837,2.789350986480713,2.535282850265503,0.0
Image_9053,n07695742,pretzel,3.9538733959198,4.020977020263672,3.9506173133850098,3.865314245223999,3.7132155895233154,3.6965699195861816,3.4891316890716553,3.590564012527466,3.587937831878662,3.7160332202911377,3.2200186252593994,0.0
Image_9054,n07695742,pretzel,3.934884548187256,3.928431987762451,3.77778959274292,3.7356786727905273,3.564788818359375,3.4416162967681885,3.139105796813965,3.406736373901367,3.3836257457733154,3.6845438480377197,3.3679516315460205,0.0
Image_9055,n07695742,pretzel,4.654796123504639,4.702555179595947,4.366678237915039,4.441838264465332,4.3293070793151855,4.193291664123535,3.901660442352295,3.918701171875,3.6770381927490234,3.591905117034912,3.1304845809936523,0.0
Image_9056,n07695742,pretzel,4.007701873779297,3.985377550125122,3.821187734603882,3.801851272583008,3.614921808242798,3.5933468341827393,3.6407036781311035,3.536166191101074,3.364370107650757,3.691060781478882,3.3406412601470947,0.0
Image_9057,n07695742,pretzel,3.950864791870117,4.038184642791748,3.870908498764038,3.8238677978515625,3.6714704036712646,3.503887414932251,3.440359592437744,3.4002411365509033,3.487178325653076,3.571075439453125,3.19526743888855,0.0
Image_9058,n07695742,pretzel,4.659625053405762,4.724147319793701,4.478097915649414,4.3583807945251465,4.186480522155762,3.9809730052948,4.095037937164307,4.283966541290283,4.256343364715576,4.290271759033203,3.930232048034668,0.0
Image_9059,n07695742,pretzel,3.0194311141967773,3.0362768173217773,2.9052810668945312,2.8521218299865723,2.7326793670654297,2.7934272289276123,2.6987500190734863,2.8156731128692627,2.7777090072631836,2.664227247238159,2.5016815662384033,0.0
Image_9060,n07695742,pretzel,4.460333347320557,4.395103931427002,4.283056735992432,4.253232955932617,4.072223663330078,3.8585262298583984,3.614722967147827,3.7139816284179688,3.7142858505249023,3.8022356033325195,3.4219107627868652,0.0
Image_9061,n07695742,pretzel,3.1140947341918945,3.1271960735321045,2.958042621612549,2.9403460025787354,2.8469398021698,2.8548965454101562,2.7340593338012695,2.8226430416107178,2.5841917991638184,2.726611375808716,2.4194259643554688,0.0
Image_9062,n07695742,pretzel,3.4057483673095703,3.3673644065856934,3.188162326812744,3.188688278198242,3.020735263824463,2.9942662715911865,2.8009274005889893,2.774181842803955,2.8074326515197754,2.8353583812713623,2.5676279067993164,0.0
Image_9063,n07695742,pretzel,3.238826274871826,3.236771821975708,3.139846086502075,3.141536235809326,2.979492425918579,2.90034818649292,2.869633436203003,2.8255603313446045,2.713568687438965,2.8488409519195557,2.372359275817871,0.0
Image_9064,n07695742,pretzel,3.8959338665008545,3.864593505859375,3.689547061920166,3.5782153606414795,3.407961368560791,3.2690694332122803,3.2643065452575684,3.419448137283325,3.4001476764678955,3.533658981323242,3.047569990158081,0.0
Image_9065,n07695742,pretzel,3.7410361766815186,3.7575910091400146,3.5960543155670166,3.621840238571167,3.4029436111450195,3.3406102657318115,3.417415142059326,3.532024621963501,3.4235219955444336,3.486954927444458,3.1924633979797363,0.0
Image_9066,n07695742,pretzel,3.4618325233459473,3.507183790206909,3.3077454566955566,3.301595449447632,3.1209075450897217,3.0280959606170654,2.825253963470459,2.825161933898926,2.810288667678833,2.953688383102417,2.78208065032959,0.0
Image_9067,n07695742,pretzel,4.0447187423706055,4.013585090637207,3.8252499103546143,3.735865831375122,3.441534996032715,3.4133429527282715,3.311410427093506,3.5224294662475586,3.3379993438720703,3.402439594268799,3.1495749950408936,0.0
Image_9068,n07695742,pretzel,3.48370361328125,3.3920910358428955,3.3185718059539795,3.2581398487091064,3.026853084564209,2.7945847511291504,2.8183789253234863,2.8970351219177246,2.7181050777435303,2.8032376766204834,2.524160861968994,0.0
Image_9069,n07695742,pretzel,4.026980400085449,3.884275436401367,3.7455718517303467,3.7214510440826416,3.3913567066192627,3.1545376777648926,3.189038038253784,3.3693835735321045,3.49495005607605,3.705700159072876,3.1133458614349365,0.0
Image_9070,n07695742,pretzel,3.7962305545806885,3.806117534637451,3.6197192668914795,3.55867075920105,3.433058500289917,3.3572781085968018,3.306427001953125,3.4181203842163086,3.2611846923828125,3.3716211318969727,2.86334228515625,0.0
Image_9071,n07695742,pretzel,3.7863264083862305,3.8100335597991943,3.7044014930725098,3.67789363861084,3.588662624359131,3.4396097660064697,3.3693628311157227,3.3808982372283936,3.3371481895446777,3.5405614376068115,3.144089460372925,0.0
Image_9072,n07695742,pretzel,3.7866709232330322,3.7543084621429443,3.62105655670166,3.5477068424224854,3.3365373611450195,3.3315601348876953,3.2066597938537598,3.2809972763061523,3.165278911590576,3.122103214263916,2.844276189804077,0.0
Image_9073,n07695742,pretzel,3.970369338989258,4.003207206726074,3.8365283012390137,3.8207318782806396,3.643503189086914,3.5147387981414795,3.300384521484375,3.375476121902466,3.230031967163086,3.424485683441162,3.1376166343688965,0.0
Image_9074,n07695742,pretzel,3.2478528022766113,3.2543506622314453,3.1231091022491455,3.0745849609375,3.082792282104492,3.0647473335266113,3.078596830368042,3.0005745887756348,2.8239285945892334,2.9779794216156006,2.697086811065674,0.0
Image_9075,n07695742,pretzel,3.826817274093628,3.789160966873169,3.660721778869629,3.6320464611053467,3.465096950531006,3.3759546279907227,3.3497626781463623,3.3944971561431885,3.201361656188965,3.425673484802246,3.091712713241577,0.0
Image_9076,n07695742,pretzel,4.250921249389648,4.214771747589111,4.087703704833984,4.022569179534912,3.853194236755371,3.819054365158081,3.5669915676116943,3.5522778034210205,3.471112012863159,3.696608543395996,3.4844133853912354,0.0
Image_9077,n07695742,pretzel,3.0196335315704346,3.060593366622925,2.9697721004486084,2.896435260772705,2.7306137084960938,2.7013509273529053,2.6408700942993164,2.7898669242858887,2.7479991912841797,2.6898889541625977,2.4032375812530518,0.0
Image_9078,n07695742,pretzel,3.316702365875244,3.39370059967041,3.2439277172088623,3.2386996746063232,3.1671111583709717,3.0700628757476807,3.0220916271209717,3.067655324935913,2.6930043697357178,2.7443463802337646,2.242751359939575,0.0
Image_9079,n07695742,pretzel,2.7925095558166504,2.7425501346588135,2.626783847808838,2.625311851501465,2.44877290725708,2.4853675365448,2.418564796447754,2.5301473140716553,2.3836660385131836,2.6183013916015625,2.272059917449951,0.0
Image_9080,n07695742,pretzel,4.110050678253174,4.151533126831055,3.9240927696228027,3.8895561695098877,3.629638671875,3.531329870223999,3.346165418624878,3.5533437728881836,3.5722413063049316,3.7654573917388916,3.4280495643615723,0.0
Image_9081,n07695742,pretzel,3.453582763671875,3.401608943939209,3.2660927772521973,3.2548623085021973,3.1310067176818848,3.074012517929077,3.058450937271118,2.982680082321167,2.9531242847442627,3.249969482421875,3.030179500579834,0.0
Image_9082,n07695742,pretzel,3.556016206741333,3.529839277267456,3.3724122047424316,3.3308751583099365,2.9605395793914795,2.806112766265869,3.0595438480377197,3.247405767440796,3.1982250213623047,3.1875991821289062,2.9831838607788086,0.0
Image_9083,n07695742,pretzel,3.752566337585449,3.8447930812835693,3.647505521774292,3.5966951847076416,3.310969591140747,3.2826666831970215,3.1707940101623535,3.2151150703430176,3.1379382610321045,3.292752742767334,3.0457565784454346,0.0
Image_9084,n07695742,pretzel,4.27459716796875,4.269163131713867,4.0751423835754395,4.089563846588135,3.9357192516326904,3.9080235958099365,3.6567957401275635,3.519345760345459,3.4565672874450684,3.6604225635528564,3.369335412979126,0.0
Image_9085,n07695742,pretzel,3.6073808670043945,3.5327887535095215,3.4519782066345215,3.4594733715057373,3.183607578277588,3.05853271484375,3.0511062145233154,3.193788528442383,3.150094509124756,3.3522980213165283,3.0205001831054688,0.0
Image_9086,n07695742,pretzel,3.9613802433013916,3.852419376373291,3.748157262802124,3.7271790504455566,3.541546106338501,3.3015503883361816,3.1933469772338867,3.3625218868255615,3.2845618724823,3.6513211727142334,3.1173577308654785,0.0
Image_9087,n07695742,pretzel,3.4467432498931885,3.451737403869629,3.3091771602630615,3.2888805866241455,3.110272169113159,3.028674840927124,3.0390360355377197,3.224827766418457,2.950315475463867,2.885695219039917,2.7248449325561523,0.0
Image_9088,n07695742,pretzel,4.178015232086182,4.137354373931885,3.987769365310669,3.9913995265960693,3.674999475479126,3.595541477203369,3.4729015827178955,3.571176052093506,3.5795867443084717,3.9154160022735596,3.625032901763916,0.0
Image_9089,n07695742,pretzel,4.024365425109863,4.0360026359558105,3.9489433765411377,3.8333237171173096,3.5410397052764893,3.524064540863037,3.3113226890563965,3.492562770843506,3.527514696121216,3.697319746017456,3.4276645183563232,0.0
Image_9090,n07695742,pretzel,3.258557081222534,3.2438724040985107,3.118082284927368,3.118889808654785,2.9639623165130615,2.985172986984253,2.8611373901367188,2.947751998901367,2.819941520690918,3.001051902770996,2.608628749847412,0.0
Image_9091,n07695742,pretzel,3.702407121658325,3.744819402694702,3.577972412109375,3.52264404296875,3.4226179122924805,3.3022589683532715,3.064682960510254,3.199631452560425,3.1095800399780273,3.3528871536254883,3.0374741554260254,0.0
Image_9092,n07695742,pretzel,3.8159685134887695,3.865727424621582,3.694836378097534,3.6589205265045166,3.49076771736145,3.3739829063415527,3.231374502182007,3.3027255535125732,3.1882827281951904,3.32957124710083,2.674642562866211,0.0
Image_9093,n07695742,pretzel,4.0302042961120605,4.0063910484313965,3.9431371688842773,3.880328416824341,3.580434560775757,3.294128656387329,3.134326219558716,3.294863224029541,3.3574676513671875,3.6143832206726074,3.0424575805664062,0.0
Image_9094,n07695742,pretzel,3.229839563369751,3.251023530960083,3.1949572563171387,3.1563427448272705,3.0462701320648193,3.0613512992858887,2.82944917678833,2.927868604660034,2.7511467933654785,2.8834826946258545,2.597822904586792,0.0
Image_9095,n07695742,pretzel,3.4059407711029053,3.3233001232147217,3.174558401107788,3.1559996604919434,2.9441418647766113,2.9266796112060547,2.9833152294158936,2.8742198944091797,2.6909308433532715,2.7747790813446045,2.4588005542755127,0.0
Image_9096,n07695742,pretzel,3.491049289703369,3.5128984451293945,3.386793851852417,3.363670587539673,3.3294568061828613,3.291384220123291,3.090775728225708,3.112919569015503,2.9958322048187256,3.175122022628784,2.8259966373443604,0.0
Image_9097,n07695742,pretzel,4.091507434844971,4.063786506652832,3.8915700912475586,3.87333607673645,3.649482488632202,3.500037431716919,3.6627509593963623,3.5902020931243896,3.5000860691070557,3.5436174869537354,3.2372941970825195,0.0
Image_9098,n07695742,pretzel,4.208650588989258,4.216852188110352,4.071227550506592,4.0526347160339355,3.7141828536987305,3.4336023330688477,3.301544189453125,3.2792906761169434,3.394559383392334,3.694849967956543,3.5422916412353516,0.0
Image_9099,n07695742,pretzel,3.5725226402282715,3.447813034057617,3.351370334625244,3.2798595428466797,3.1154849529266357,2.997112989425659,2.854644536972046,2.8321850299835205,2.6431357860565186,2.7009003162384033,2.4620742797851562,0.0
Image_9100,n07695742,pretzel,4.089916706085205,3.9391283988952637,3.816577672958374,3.844587802886963,3.640220880508423,3.4872446060180664,3.414954423904419,3.6014034748077393,3.401829242706299,3.739980459213257,2.88179087638855,0.0
Image_9101,n07711569,mashed potato,3.7368075847625732,3.8153207302093506,3.6352176666259766,3.5543322563171387,3.3928003311157227,3.2892355918884277,3.0646703243255615,3.197395086288452,3.0458898544311523,3.2391467094421387,2.8054633140563965,0.0
Image_9102,n07711569,mashed potato,3.8425116539001465,3.810671091079712,3.621856927871704,3.600142478942871,3.45584774017334,3.450739860534668,3.263413190841675,3.284031867980957,3.042248487472534,3.318229913711548,3.254244804382324,0.0
Image_9103,n07711569,mashed potato,4.501919269561768,4.50475549697876,4.267120361328125,4.340814113616943,4.04396915435791,3.935666561126709,3.805100202560425,3.949997663497925,3.8637452125549316,3.9985713958740234,4.1977715492248535,0.0
Image_9104,n07711569,mashed potato,4.464189052581787,4.50886869430542,4.366536617279053,4.336091995239258,4.0163750648498535,4.019869804382324,3.904754400253296,3.9027223587036133,3.971196174621582,4.269313812255859,3.951766014099121,0.0
Image_9105,n07711569,mashed potato,4.611883163452148,4.635807514190674,4.423847675323486,4.362107753753662,4.130176544189453,4.137734413146973,3.9740419387817383,4.089299201965332,3.8851318359375,4.039608955383301,4.16024923324585,0.0
Image_9106,n07711569,mashed potato,4.51710319519043,4.576672077178955,4.328439235687256,4.442621231079102,4.319976329803467,4.1187872886657715,3.874469041824341,3.836191415786743,3.562375783920288,3.86936092376709,3.432157516479492,0.0
Image_9107,n07711569,mashed potato,4.8443498611450195,4.747080326080322,4.597655773162842,4.461378574371338,4.109373092651367,4.027016639709473,3.9984707832336426,3.9911937713623047,4.0146803855896,3.9147493839263916,3.5140438079833984,0.0
Image_9108,n07711569,mashed potato,3.8738901615142822,3.810016393661499,3.712113618850708,3.679672956466675,3.463839054107666,3.436300039291382,3.19705867767334,3.1781673431396484,3.069298505783081,3.432338237762451,3.0870168209075928,0.0
Image_9109,n07711569,mashed potato,4.054692268371582,4.003100395202637,3.8289482593536377,3.8628761768341064,3.6094775199890137,3.355236768722534,3.39235782623291,3.475954055786133,3.376504421234131,3.6758408546447754,3.5921947956085205,0.0
Image_9110,n07711569,mashed potato,4.4535908699035645,4.4609904289245605,4.199420928955078,4.175522327423096,3.8756513595581055,3.8178436756134033,3.5164546966552734,3.733224391937256,3.679610013961792,4.015368461608887,3.7712182998657227,0.0
Image_9111,n07711569,mashed potato,4.168039321899414,4.092634201049805,3.89107608795166,3.888803720474243,3.5938057899475098,3.563115119934082,3.415447950363159,3.393458843231201,3.516594886779785,3.754335880279541,4.060146331787109,0.0
Image_9112,n07711569,mashed potato,4.061394691467285,4.08125638961792,3.8613343238830566,3.7574713230133057,3.459074020385742,3.5061211585998535,3.62600040435791,3.7234692573547363,3.638193130493164,3.6405396461486816,3.639181137084961,0.0
Image_9113,n07711569,mashed potato,4.160985946655273,4.044315338134766,3.8556931018829346,3.7953972816467285,3.491800308227539,3.524430513381958,3.4244277477264404,3.4649789333343506,3.3499176502227783,3.5405569076538086,3.1863861083984375,0.0
Image_9114,n07711569,mashed potato,4.244842529296875,4.244262218475342,3.990048885345459,3.964890241622925,3.6928515434265137,3.514312505722046,3.3734850883483887,3.4694607257843018,3.470355749130249,3.7787344455718994,3.662771224975586,0.0
Image_9115,n07711569,mashed potato,3.9019861221313477,3.790677785873413,3.566416025161743,3.5299129486083984,3.3266022205352783,3.308772563934326,3.3050286769866943,3.2268335819244385,3.0363473892211914,3.2881264686584473,3.097182035446167,0.0
Image_9116,n07711569,mashed potato,3.777963161468506,3.7324509620666504,3.5538225173950195,3.5143210887908936,3.3071482181549072,3.2849016189575195,3.228872776031494,3.1170244216918945,3.0348517894744873,3.239150285720825,3.0105414390563965,0.0
Image_9117,n07711569,mashed potato,3.919307231903076,3.8325624465942383,3.658555269241333,3.61102294921875,3.314375877380371,3.283787727355957,3.335042953491211,3.3720943927764893,3.1503145694732666,3.263521194458008,3.466881036758423,0.0
Image_9118,n07711569,mashed potato,4.104193210601807,4.035518646240234,3.9242300987243652,3.9518396854400635,3.7749433517456055,3.732158899307251,3.4861669540405273,3.5064635276794434,3.329428195953369,3.438387155532837,3.298402786254883,0.0
Image_9119,n07711569,mashed potato,4.022769451141357,4.00662088394165,3.845756769180298,3.7521393299102783,3.4829254150390625,3.489420175552368,3.469698429107666,3.5688390731811523,3.570958137512207,3.6463844776153564,3.7110931873321533,0.0
Image_9120,n07711569,mashed potato,3.829653024673462,3.8612074851989746,3.6867377758026123,3.6816205978393555,3.5756423473358154,3.5003271102905273,3.3439862728118896,3.535482168197632,3.2996904850006104,3.5786828994750977,3.126760959625244,0.0
Image_9121,n07711569,mashed potato,4.05264949798584,3.9411282539367676,3.788905620574951,3.7592883110046387,3.519413948059082,3.486032485961914,3.3885955810546875,3.4157004356384277,3.33296537399292,3.5409772396087646,3.599269390106201,0.0
Image_9122,n07711569,mashed potato,3.473263740539551,3.4657602310180664,3.336509943008423,3.3328351974487305,3.173025608062744,3.133681058883667,3.103541374206543,3.146744966506958,2.9668548107147217,3.298175573348999,2.918733835220337,0.0
Image_9123,n07711569,mashed potato,3.9376630783081055,3.8116683959960938,3.683945417404175,3.6513795852661133,3.401301622390747,3.4492790699005127,3.3099052906036377,3.3056583404541016,3.1361119747161865,3.371732234954834,3.1691243648529053,0.0
Image_9124,n07711569,mashed potato,4.599454879760742,4.560546398162842,4.381173133850098,4.41109561920166,4.1331071853637695,4.011226177215576,3.9174726009368896,3.894744873046875,3.781306266784668,3.8925440311431885,3.5290231704711914,0.0
Image_9125,n07711569,mashed potato,3.8631110191345215,3.839414119720459,3.7121851444244385,3.725166082382202,3.358720302581787,3.411435127258301,3.2243030071258545,3.3322064876556396,3.1467790603637695,3.236112117767334,3.088719367980957,0.0
Image_9126,n07711569,mashed potato,3.8516879081726074,3.7844183444976807,3.6286661624908447,3.6148242950439453,3.4632315635681152,3.408006191253662,3.3622968196868896,3.505981206893921,3.2566699981689453,3.3432061672210693,3.224022150039673,0.0
Image_9127,n07711569,mashed potato,3.730125665664673,3.7157421112060547,3.5208539962768555,3.471550226211548,3.324275016784668,3.328134059906006,3.2770612239837646,3.2960033416748047,2.9577624797821045,3.0658562183380127,2.817385673522949,0.0
Image_9128,n07711569,mashed potato,3.9348130226135254,3.857285976409912,3.762657880783081,3.7613909244537354,3.4114198684692383,3.4836695194244385,3.2455692291259766,3.2359583377838135,3.168861150741577,3.310394525527954,2.9349193572998047,0.0
Image_9129,n07711569,mashed potato,3.8789548873901367,3.8819260597229004,3.781813383102417,3.8422861099243164,3.5719916820526123,3.5048563480377197,3.2427666187286377,3.287555456161499,3.213747024536133,3.4148590564727783,3.0334014892578125,0.0
Image_9130,n07711569,mashed potato,4.21842098236084,4.099302291870117,3.8996262550354004,3.945594549179077,3.6473679542541504,3.456596612930298,3.524463415145874,3.5081844329833984,3.4048759937286377,3.7287094593048096,4.055123805999756,0.0
